timestamp_ns,phase_sin,phase_cos,cmd_linear_x,cmd_linear_y,cmd_angular_z,left_contact,right_contact,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,time_sec,left_foot_x,left_foot_z,left_sole_roll,left_sole_pitch,left_sole_normal_z,right_foot_x,right_foot_z,right_sole_roll,right_sole_pitch,right_sole_normal_z,left_foot_flat_error,right_foot_flat_error,left_foot_vz,left_foot_vx,left_rel_height,left_flat_error_rate,right_foot_vz,right_foot_vx,right_rel_height,right_flat_error_rate
1777280419483912073,-0.863721,0.503971,0.4,0.0,0.0,1.0,1.0,-0.0528267,-0.0335067,0.81935,0.294925,0.0685996,0.402183,0.38102,0.485225,0.469513,17.7045,0.59051,0.628245,nan,nan,0.0,0.421818,-0.154647,0.0337563,2.02686,0.2,0.196967,nan,nan,0.0,0.0635248,-0.294624,-0.874582,1.5873,-0.278238,-0.31183,nan,nan,0.0,0.466411,0.677359,0.322214,-38.6081,0.723206,0.79505,nan,nan,0.0,-0.211677,-0.37965,-0.142043,-2.66087,-0.315838,nan,2.30444,1.97484,1.0,-0.108466,0.185475,-1.58319,7.3741,-0.0542331,nan,-7.5982,-7.38948,1.0,1.11849,-0.667196,0.14423,4.42002,0.159247,0.132608,nan,nan,0.0,1.01774,-0.0215721,0.0767183,-3.98046,0.458868,0.527664,nan,nan,0.0,0.685824,0.375735,0.0214815,-3.34554,0.652912,0.68165,nan,nan,0.0,-0.531942,0.869301,-2.64216,-0.268623,0.224029,0.234236,nan,nan,0.0,0.0500267,-0.34383,-0.328956,1.98484,-0.184987,nan,5.72399,6.39087,1.0,0.174884,-0.236315,5.6813,-2.25305,0.0874422,nan,8.49087,7.78734,1.0,1777280419.4839122,-0.16162326741394145,0.26273262869931896,1.5400157936548913,-0.31036015642227405,0.029305323262626803,0.13253828866081915,0.2928331820843723,-1.5900478592005873,-0.3274410400405851,-0.018227542840068306,1.57097806203682,1.6234130186897082,0.0,0.0,-0.030100553385053352,0.0,0.0,0.0,0.030100553385053352,0.0
1777280419493938981,-0.814904,0.579595,0.4,0.0,0.0,1.0,1.0,-0.0528267,-0.0335067,0.81935,0.294925,0.0685996,0.402183,0.32887,0.485225,0.469513,17.7045,0.564435,0.610284,nan,nan,0.0,0.475621,-0.154647,0.0337563,2.02686,0.2,0.201347,nan,nan,0.0,0.100904,-0.294624,-0.874582,1.5873,-0.259548,-0.294474,nan,nan,0.0,0.390058,0.677359,0.322214,-38.6081,0.685029,0.757204,nan,nan,0.0,-0.202379,-0.37965,-0.142043,-2.66087,-0.31119,nan,2.46715,2.14555,1.0,-0.110882,0.185475,-1.58319,7.3741,-0.0554408,nan,-7.64046,-7.49719,1.0,1.1179,-0.667196,0.14423,4.42002,0.15895,0.150591,nan,nan,0.0,0.96537,-0.0215721,0.0767183,-3.98046,0.432685,0.490749,nan,nan,0.0,0.659398,0.375735,0.0214815,-3.34554,0.639699,0.666615,nan,nan,0.0,-0.544215,0.869301,-2.64216,-0.268623,0.217892,0.228758,nan,nan,0.0,0.0247594,-0.34383,-0.328956,1.98484,-0.19762,nan,5.28181,6.06835,1.0,0.201582,-0.236315,5.6813,-2.25305,0.100791,nan,8.95807,8.13322,1.0,1777280419.493939,-0.16162326741394145,0.26273262869931896,1.5400157936548913,-0.31036015642227405,0.029305323262626803,0.13253828866081915,0.2928331820843723,-1.5900478592005873,-0.3274410400405851,-0.018227542840068306,1.57097806203682,1.6234130186897082,0.0,0.0,-0.030100553385053352,0.0,0.0,0.0,0.030100553385053352,0.0
1777280419503908045,-0.759863,0.650083,0.4,0.0,0.0,1.0,1.0,-0.0528267,-0.0335067,0.81935,0.294925,0.0685996,0.402183,0.271391,0.485225,0.469513,17.7045,0.535696,0.587599,nan,nan,0.0,0.526382,-0.154647,0.0337563,2.02686,0.2,0.201748,nan,nan,0.0,0.136073,-0.294624,-0.874582,1.5873,-0.241964,-0.276112,nan,nan,0.0,0.313632,0.677359,0.322214,-38.6081,0.646816,0.718698,nan,nan,0.0,-0.192699,-0.37965,-0.142043,-2.66087,-0.30635,nan,2.63655,2.31887,1.0,-0.108466,0.185475,-1.58319,7.3741,-0.0542331,nan,-7.5982,-7.58693,1.0,1.11947,-0.667196,0.14423,4.42002,0.159735,0.159146,nan,nan,0.0,0.915499,-0.0215721,0.0767183,-3.98046,0.40775,0.457448,nan,nan,0.0,0.637536,0.375735,0.0214815,-3.34554,0.628768,0.651866,nan,nan,0.0,-0.552387,0.869301,-2.64216,-0.268623,0.213806,0.223084,nan,nan,0.0,0.00416314,-0.34383,-0.328956,1.98484,-0.207918,nan,4.92137,5.67514,1.0,0.223048,-0.236315,5.6813,-2.25305,0.111524,nan,9.33372,8.54686,1.0,1777280419.5039082,-0.16162326741394145,0.26273262869931896,1.5400157936548913,-0.31036015642227405,0.029305323262626803,0.13253828866081915,0.2928331820843723,-1.5900478592005873,-0.3274410400405851,-0.018227542840068306,1.57097806203682,1.6234130186897082,0.0,0.0,-0.030100553385053352,0.0,0.0,0.0,0.030100553385053352,0.0
1777280419513937420,-0.69833,0.715776,0.4,0.0,0.0,1.0,1.0,-0.0528267,-0.0335067,0.81935,0.294925,0.0685996,0.402183,0.21065,0.485225,0.469513,17.7045,0.505325,0.56122,nan,nan,0.0,0.582999,-0.154647,0.0337563,2.02686,0.2,0.200983,nan,nan,0.0,0.172224,-0.294624,-0.874582,1.5873,-0.223888,-0.257702,nan,nan,0.0,0.228153,0.677359,0.322214,-38.6081,0.604076,0.680171,nan,nan,0.0,-0.185364,-0.37965,-0.142043,-2.66087,-0.302682,nan,2.76491,2.48967,1.0,-0.0986548,0.185475,-1.58319,7.3741,-0.0493274,nan,-7.4265,-7.62104,1.0,1.1053,-0.667196,0.14423,4.42002,0.152649,0.161371,nan,nan,0.0,0.845173,-0.0215721,0.0767183,-3.98046,0.372587,0.428923,nan,nan,0.0,0.612893,0.375735,0.0214815,-3.34554,0.616446,0.638684,nan,nan,0.0,-0.568563,0.869301,-2.64216,-0.268623,0.205719,0.217792,nan,nan,0.0,-0.00887699,-0.34383,-0.328956,1.98484,-0.214438,nan,4.69317,5.26745,1.0,0.250221,-0.236315,5.6813,-2.25305,0.12511,nan,9.80925,8.97387,1.0,1777280419.5139375,-0.16162326741394145,0.26273262869931896,1.5400157936548913,-0.31036015642227405,0.029305323262626803,0.13253828866081915,0.2928331820843723,-1.5900478592005873,-0.3274410400405851,-0.018227542840068306,1.57097806203682,1.6234130186897082,0.0,0.0,-0.030100553385053352,0.0,0.0,0.0,0.030100553385053352,0.0
1777280419523869374,-0.631857,0.775085,0.4,0.0,0.0,1.0,1.0,-0.0528267,-0.0335067,0.81935,0.294925,0.0685996,0.402183,0.148452,0.485225,0.469513,17.7045,0.474226,0.532245,nan,nan,0.0,0.655635,-0.154647,0.0337563,2.02686,0.2,0.200311,nan,nan,0.0,0.207275,-0.294624,-0.874582,1.5873,-0.206363,-0.239529,nan,nan,0.0,0.134056,0.677359,0.322214,-38.6081,0.557028,0.640311,nan,nan,0.0,-0.180291,-0.37965,-0.142043,-2.66087,-0.300145,nan,2.8537,2.64573,1.0,-0.0802888,0.185475,-1.58319,7.3741,-0.0401444,nan,-7.10509,-7.56145,1.0,1.08932,-0.667196,0.14423,4.42002,0.144658,0.15878,nan,nan,0.0,0.755486,-0.0215721,0.0767183,-3.98046,0.327743,0.399981,nan,nan,0.0,0.584363,0.375735,0.0214815,-3.34554,0.602182,0.626538,nan,nan,0.0,-0.594389,0.869301,-2.64216,-0.268623,0.192805,0.211874,nan,nan,0.0,0.000348017,-0.34383,-0.328956,1.98484,-0.209826,nan,4.85461,4.9235,1.0,0.295944,-0.236315,5.6813,-2.25305,0.147972,nan,10.6094,9.41204,1.0,1777280419.5238695,-0.16162326741394145,0.26273262869931896,1.5400157936548913,-0.31036015642227405,0.029305323262626803,0.13253828866081915,0.2928331820843723,-1.5900478592005873,-0.3274410400405851,-0.018227542840068306,1.57097806203682,1.6234130186897082,0.0,0.0,-0.030100553385053352,0.0,0.0,0.0,0.030100553385053352,0.0
1777280419533975683,-0.559019,0.829155,0.4,0.0,0.0,1.0,1.0,-0.0528267,-0.0335067,0.81935,0.294925,0.0685996,0.402183,0.0937046,0.485225,0.469513,17.7045,0.446852,0.50172,nan,nan,0.0,0.717869,-0.154647,0.0337563,2.02686,0.2,0.199994,nan,nan,0.0,0.230952,-0.294624,-0.874582,1.5873,-0.194524,-0.221654,nan,nan,0.0,0.0431312,0.677359,0.322214,-38.6081,0.511566,0.597307,nan,nan,0.0,-0.173057,-0.37965,-0.142043,-2.66087,-0.296529,nan,2.98028,2.77173,1.0,-0.0579584,0.185475,-1.58319,7.3741,-0.0289792,nan,-6.71431,-7.37483,1.0,1.0647,-0.667196,0.14423,4.42002,0.132348,0.152494,nan,nan,0.0,0.653578,-0.0215721,0.0767183,-3.98046,0.276789,0.364703,nan,nan,0.0,0.544151,0.375735,0.0214815,-3.34554,0.582076,0.613911,nan,nan,0.0,-0.614841,0.869301,-2.64216,-0.268623,0.182579,0.20317,nan,nan,0.0,0.0195417,-0.34383,-0.328956,1.98484,-0.200229,nan,5.1905,4.7794,1.0,0.354023,-0.236315,5.6813,-2.25305,0.177012,nan,11.6258,9.97751,1.0,1777280419.5339758,-0.16162326741394145,0.26273262869931896,1.5400157936548913,-0.31036015642227405,0.029305323262626803,0.13253828866081915,0.2928331820843723,-1.5900478592005873,-0.3274410400405851,-0.018227542840068306,1.57097806203682,1.6234130186897082,0.0,0.0,-0.030100553385053352,0.0,0.0,0.0,0.030100553385053352,0.0
1777280419543911603,-0.482967,0.875639,0.4,0.0,0.0,1.0,1.0,-0.0528267,-0.0335067,0.81935,0.294925,0.0685996,0.402183,0.0312163,0.485225,0.469513,17.7045,0.415608,0.471738,nan,nan,0.0,0.769887,-0.154647,0.0337563,2.02686,0.2,0.19992,nan,nan,0.0,0.239566,-0.294624,-0.874582,1.5873,-0.190217,-0.205893,nan,nan,0.0,-0.0438165,0.677359,0.322214,-38.6081,0.468092,0.552062,nan,nan,0.0,-0.162892,-0.37965,-0.142043,-2.66087,-0.291446,nan,3.15818,2.88447,1.0,-0.030851,0.185475,-1.58319,7.3741,-0.0154255,nan,-6.23993,-7.06799,1.0,1.05593,-0.667196,0.14423,4.42002,0.127966,0.14308,nan,nan,0.0,0.553102,-0.0215721,0.0767183,-3.98046,0.226551,0.321174,nan,nan,0.0,0.492457,0.375735,0.0214815,-3.34554,0.556228,0.598445,nan,nan,0.0,-0.6214,0.869301,-2.64216,-0.268623,0.1793,0.1926,nan,nan,0.0,0.0574958,-0.34383,-0.328956,1.98484,-0.181252,nan,5.8547,4.89229,1.0,0.40783,-0.236315,5.6813,-2.25305,0.203915,nan,12.5674,10.76,1.0,1777280419.5439117,-0.16162326741394145,0.26273262869931896,1.5400157936548913,-0.31036015642227405,0.029305323262626803,0.13253828866081915,0.2928331820843723,-1.5900478592005873,-0.3274410400405851,-0.018227542840068306,1.57097806203682,1.6234130186897082,0.0,0.0,-0.030100553385053352,0.0,0.0,0.0,0.030100553385053352,0.0
1777280419553905091,-0.402555,0.915396,0.4,0.0,0.0,1.0,1.0,-0.0528267,-0.0335067,0.81935,0.294925,0.0685996,0.402183,-0.0275457,0.485225,0.469513,17.7045,0.386227,0.441921,nan,nan,0.0,0.819533,-0.154647,0.0337563,2.02686,0.2,0.199941,nan,nan,0.0,0.239288,-0.294624,-0.874582,1.5873,-0.190356,-0.195043,nan,nan,0.0,-0.140122,0.677359,0.322214,-38.6081,0.419939,0.5068,nan,nan,0.0,-0.150881,-0.37965,-0.142043,-2.66087,-0.285441,nan,3.36836,3.01758,1.0,0.00713333,0.185475,-1.58319,7.3741,0.00356667,nan,-5.5752,-6.6628,1.0,1.033,-0.667196,0.14423,4.42002,0.1165,0.134038,nan,nan,0.0,0.428335,-0.0215721,0.0767183,-3.98046,0.164168,0.272176,nan,nan,0.0,0.431394,0.375735,0.0214815,-3.34554,0.525697,0.578118,nan,nan,0.0,-0.62437,0.869301,-2.64216,-0.268623,0.177815,0.18401,nan,nan,0.0,0.124311,-0.34383,-0.328956,1.98484,-0.147845,nan,7.02396,5.28583,1.0,0.462239,-0.236315,5.6813,-2.25305,0.231119,nan,13.5196,11.6865,1.0,1777280419.5539052,-0.16162326741394145,0.26273262869931896,1.5400157936548913,-0.31036015642227405,0.029305323262626803,0.13253828866081915,0.2928331820843723,-1.5900478592005873,-0.3274410400405851,-0.018227542840068306,1.57097806203682,1.6234130186897082,0.0,0.0,-0.030100553385053352,0.0,0.0,0.0,0.030100553385053352,0.0
1777280419563915572,-0.318827,0.947813,0.4,0.0,0.0,1.0,1.0,-0.0528267,-0.0335067,0.81935,0.294925,0.0685996,0.402183,-0.0946687,0.485225,0.469513,17.7045,0.352666,0.412035,nan,nan,0.0,0.845064,-0.154647,0.0337563,2.02686,0.2,0.199976,nan,nan,0.0,0.235727,-0.294624,-0.874582,1.5873,-0.192136,-0.190069,nan,nan,0.0,-0.24652,0.677359,0.322214,-38.6081,0.36674,0.460883,nan,nan,0.0,-0.142955,-0.37965,-0.142043,-2.66087,-0.281477,nan,3.50708,3.1881,1.0,0.0653185,0.185475,-1.58319,7.3741,0.0326593,nan,-4.55696,-6.13676,1.0,1.00325,-0.667196,0.14423,4.42002,0.101623,0.125074,nan,nan,0.0,0.24092,-0.0215721,0.0767183,-3.98046,0.07046,0.21721,nan,nan,0.0,0.356061,0.375735,0.0214815,-3.34554,0.488031,0.552342,nan,nan,0.0,-0.613638,0.869301,-2.64216,-0.268623,0.183181,0.179123,nan,nan,0.0,0.235719,-0.34383,-0.328956,1.98484,-0.0921407,nan,8.97359,6.04744,1.0,0.533373,-0.236315,5.6813,-2.25305,0.266687,nan,14.7644,12.6596,1.0,1777280419.5639155,-0.16162326741394145,0.26273262869931896,1.5400157936548913,-0.31036015642227405,0.029305323262626803,0.13253828866081915,0.2928331820843723,-1.5900478592005873,-0.3274410400405851,-0.018227542840068306,1.57097806203682,1.6234130186897082,0.0,0.0,-0.030100553385053352,0.0,0.0,0.0,0.030100553385053352,0.0
1777280419573931495,-0.232406,0.972619,0.4,0.0,0.0,1.0,1.0,-0.0528267,-0.0335067,0.81935,0.294925,0.0685996,0.402183,-0.157641,0.485225,0.469513,17.7045,0.32118,0.381027,nan,nan,0.0,0.80813,-0.154647,0.0337563,2.02686,0.2,0.199996,nan,nan,0.0,0.232176,-0.294624,-0.874582,1.5873,-0.193912,-0.189584,nan,nan,0.0,-0.352664,0.677359,0.322214,-38.6081,0.313668,0.41206,nan,nan,0.0,-0.151261,-0.37965,-0.142043,-2.66087,-0.285631,nan,3.36171,3.36339,1.0,0.153174,0.185475,-1.58319,7.3741,0.0765872,nan,-3.01948,-5.3966,1.0,0.987493,-0.667196,0.14423,4.42002,0.0937465,0.113801,nan,nan,0.0,-0.0196769,-0.0215721,0.0767183,-3.98046,-0.0598384,0.146852,nan,nan,0.0,0.246725,0.375735,0.0214815,-3.34554,0.433362,0.520531,nan,nan,0.0,-0.568849,0.869301,-2.64216,-0.268623,0.205576,0.179086,nan,nan,0.0,0.390777,-0.34383,-0.328956,1.98484,-0.0146114,nan,11.6871,7.35559,1.0,0.625127,-0.236315,5.6813,-2.25305,0.312563,nan,16.3701,13.7298,1.0,1777280419.5739315,-0.16162326741394145,0.26273262869931896,1.5400157936548913,-0.31036015642227405,0.029305323262626803,0.13253828866081915,0.2928331820843723,-1.5900478592005873,-0.3274410400405851,-0.018227542840068306,1.57097806203682,1.6234130186897082,0.0,0.0,-0.030100553385053352,0.0,0.0,0.0,0.030100553385053352,0.0
1777280419583865709,-0.144887,0.989448,0.4,0.0,0.0,1.0,1.0,-0.0528267,-0.0335067,0.81935,0.294925,0.0685996,0.402183,-0.208787,0.485225,0.469513,17.7045,0.295607,0.349174,nan,nan,0.0,0.662104,-0.154647,0.0337563,2.02686,0.2,0.200003,nan,nan,0.0,0.209478,-0.294624,-0.874582,1.5873,-0.205261,-0.19133,nan,nan,0.0,-0.43466,0.677359,0.322214,-38.6081,0.27267,0.36044,nan,nan,0.0,-0.181364,-0.37965,-0.142043,-2.66087,-0.300682,nan,2.83491,3.42846,1.0,0.274593,0.185475,-1.58319,7.3741,0.137297,nan,-0.894654,-4.29673,1.0,0.988509,-0.667196,0.14423,4.42002,0.0942545,0.102483,nan,nan,0.0,-0.363196,-0.0215721,0.0767183,-3.98046,-0.2,0.0492912,nan,nan,0.0,0.112648,0.375735,0.0214815,-3.34554,0.366324,0.4788,nan,nan,0.0,-0.472223,0.869301,-2.64216,-0.268623,0.253888,0.188498,nan,nan,0.0,0.564613,-0.34383,-0.328956,1.98484,0.0723063,nan,14.7292,9.36277,1.0,0.706399,-0.236315,5.6813,-2.25305,0.3532,nan,17.7924,15.0268,1.0,1777280419.5838656,-0.16162326741394145,0.26273262869931896,1.5400157936548913,-0.31036015642227405,0.029305323262626803,0.13253828866081915,0.2928331820843723,-1.5900478592005873,-0.3274410400405851,-0.018227542840068306,1.57097806203682,1.6234130186897082,0.0,0.0,-0.030100553385053352,0.0,0.0,0.0,0.030100553385053352,0.0
1777280419593887557,-0.0553897,0.998465,0.4,0.0,0.0,1.0,1.0,-0.0528267,-0.0335067,0.81935,0.294925,0.0685996,0.402183,-0.223703,0.485225,0.469513,17.7045,0.288148,0.319263,nan,nan,0.0,0.339136,-0.154647,0.0337563,2.02686,0.2,0.200003,nan,nan,0.0,0.132987,-0.294624,-0.874582,1.5873,-0.243506,-0.196811,nan,nan,0.0,-0.455521,0.677359,0.322214,-38.6081,0.26224,0.311422,nan,nan,0.0,-0.270201,-0.37965,-0.142043,-2.66087,-0.3451,nan,1.28027,3.23631,1.0,0.451603,0.185475,-1.58319,7.3741,0.225801,nan,2.20301,-2.69989,1.0,0.991934,-0.667196,0.14423,4.42002,0.0959672,0.0955851,nan,nan,0.0,-0.785651,-0.0215721,0.0767183,-3.98046,-0.2,-0.073934,nan,nan,0.0,-0.0349069,0.375735,0.0214815,-3.34554,0.292547,0.424227,nan,nan,0.0,-0.312977,0.869301,-2.64216,-0.268623,0.333512,0.215126,nan,nan,0.0,0.761642,-0.34383,-0.328956,1.98484,0.170821,nan,18.1773,11.9966,1.0,0.76216,-0.236315,5.6813,-2.25305,0.38108,nan,18.7682,16.4707,1.0,1777280419.5938876,-0.16162326741394145,0.26273262869931896,1.5400157936548913,-0.31036015642227405,0.029305323262626803,0.13253828866081915,0.2928331820843723,-1.5900478592005873,-0.3274410400405851,-0.018227542840068306,1.57097806203682,1.6234130186897082,0.0,0.0,-0.030100553385053352,0.0,0.0,0.0,0.030100553385053352,0.0
1777280419603926754,0.0346476,0.9994,0.4,0.0,0.0,1.0,1.0,-0.0528267,-0.0335067,0.81935,0.294925,0.0685996,0.402183,-0.12084,0.485225,0.469513,17.7045,0.33958,0.297998,nan,nan,0.0,-0.347087,-0.154647,0.0337563,2.02686,-0.123543,0.199248,nan,nan,0.0,-0.0807518,-0.294624,-0.874582,1.5873,-0.350376,-0.215011,nan,nan,0.0,-0.42108,0.677359,0.322214,-38.6081,0.27946,0.277007,nan,nan,0.0,-0.409411,-0.37965,-0.142043,-2.66087,-0.41,nan,-0.991216,2.48023,1.0,0.702735,0.185475,-1.58319,7.3741,0.351368,nan,6.59783,-0.401876,1.0,0.863409,-0.667196,0.14423,4.42002,0.0317044,0.0936568,nan,nan,0.0,-1.08218,-0.0215721,0.0767183,-3.98046,-0.2,-0.166159,nan,nan,0.0,-0.161078,0.375735,0.0214815,-3.34554,0.229461,0.358206,nan,nan,0.0,-0.0016931,0.869301,-2.64216,-0.268623,0.489153,0.267013,nan,nan,0.0,0.947439,-0.34383,-0.328956,1.98484,0.263719,nan,21.4287,15.1162,1.0,0.751858,-0.236315,5.6813,-2.25305,0.375929,nan,18.5879,17.7917,1.0,1777280419.603927,-0.16162326741394145,0.26273262869931896,1.5400157936548913,-0.31036015642227405,0.029305323262626803,0.13253828866081915,0.2928331820843723,-1.5900478592005873,-0.3274410400405851,-0.018227542840068306,1.57097806203682,1.6234130186897082,0.0,0.0,-0.030100553385053352,0.0,0.0,0.0,0.030100553385053352,0.0
1777280419613909566,0.123974,0.992285,0.4,0.0,0.0,1.0,1.0,-0.0528267,-0.0335067,0.81935,0.294925,0.0685996,0.402183,-0.0815893,0.485225,0.469513,17.7045,0.359205,0.304741,nan,nan,0.0,-1.68235,-0.154647,0.0337563,2.02686,-0.791177,0.0926005,nan,nan,0.0,-0.421026,-0.294624,-0.874582,1.5873,-0.520513,-0.268678,nan,nan,0.0,-0.36086,0.677359,0.322214,-38.6081,0.30957,0.267014,nan,nan,0.0,-0.501036,-0.37965,-0.142043,-2.66087,-0.41,nan,-0.991216,0.964721,1.0,1.0524,0.185475,-1.58319,7.3741,0.526202,nan,12.717,2.88765,1.0,0.254708,-0.667196,0.14423,4.42002,-0.272646,0.0727081,nan,nan,0.0,-1.1525,-0.0215721,0.0767183,-3.98046,-0.2,-0.205312,nan,nan,0.0,-0.225541,0.375735,0.0214815,-3.34554,0.197229,0.289122,nan,nan,0.0,0.58929,0.869301,-2.64216,-0.268623,0.784645,0.363803,nan,nan,0.0,0.874626,-0.34383,-0.328956,1.98484,0.227313,nan,20.1545,18.4416,1.0,0.538555,-0.236315,5.6813,-2.25305,0.269278,nan,14.8551,18.5279,1.0,1777280419.6139095,-0.16162326741394145,0.26273262869931896,1.5400157936548913,-0.31036015642227405,0.029305323262626803,0.13253828866081915,0.2928331820843723,-1.5900478592005873,-0.3274410400405851,-0.018227542840068306,1.57097806203682,1.6234130186897082,0.0,0.0,-0.030100553385053352,0.0,0.0,0.0,0.030100553385053352,0.0
1777280419623895222,0.21227,0.977211,0.4,0.0,0.0,1.0,1.0,-0.0528267,-0.0335067,0.81935,0.294925,0.0685996,0.402183,-0.070802,0.485225,0.469513,17.7045,0.364599,0.329979,nan,nan,0.0,-3.09811,-0.154647,0.0337563,2.02686,-1.49906,-0.258949,nan,nan,0.0,-0.716943,-0.294624,-0.874582,1.5873,-0.668471,-0.377777,nan,nan,0.0,-0.252654,0.677359,0.322214,-38.6081,0.363673,0.280649,nan,nan,0.0,-0.46348,-0.37965,-0.142043,-2.66087,-0.41,nan,-0.991216,-0.369685,1.0,1.31243,0.185475,-1.58319,7.3741,0.64,nan,16.7,7.52026,1.0,-0.475694,-0.667196,0.14423,4.42002,-0.637847,-0.052517,nan,nan,0.0,-0.898435,-0.0215721,0.0767183,-3.98046,-0.2,-0.21222,nan,nan,0.0,0.0339656,0.375735,0.0214815,-3.34554,0.326983,0.23267,nan,nan,0.0,1.25932,0.869301,-2.64216,-0.268623,1.11966,0.546172,nan,nan,0.0,0.187624,-0.34383,-0.328956,1.98484,-0.116188,nan,8.13195,20.2829,1.0,0.158331,-0.236315,5.6813,-2.25305,0.0791654,nan,8.20118,17.5066,1.0,1777280419.6238954,-0.16162326741394145,0.26273262869931896,1.5400157936548913,-0.31036015642227405,0.029305323262626803,0.13253828866081915,0.2928331820843723,-1.5900478592005873,-0.3274410400405851,-0.018227542840068306,1.57097806203682,1.6234130186897082,0.0,0.0,-0.030100553385053352,0.0,0.0,0.0,0.030100553385053352,0.0
