dataset,kp_case,window,role,joint,case_count,curve_count,mean_target_direction_change_rate_hz,mean_joint_direction_change_rate_hz,mean_target_dominant_freq_hz,mean_joint_dominant_freq_hz,mean_target_extrema_rate_hz,mean_joint_extrema_rate_hz,mean_target_range_rad,mean_joint_range_rad,mean_target_path_rate_radps,mean_joint_path_rate_radps,mean_tracking_err_rms_rad
sim,kp25_kd0.4,swing,event_leg,ankle_roll,1,6,24.138076946224412,12.866072061505497,3.001525441206184,3.001525441206184,19.49588450996122,6.725527756419911,0.4725915983333333,0.043985956666666666,2.355726818708415,0.26688947999607254,0.19989228663367473
sim,kp25_kd0.4,swing,event_leg,hip_pitch,1,6,26.238213357672716,6.156327148420104,3.506576427910844,3.001525441206184,25.717379527633536,4.087756423640838,0.6755607666666666,0.20506216666666663,4.804983726247505,0.8596683728943159,0.1931321394860195
sim,kp25_kd0.4,swing,event_leg,hip_roll,1,6,26.18882833175502,8.778315637864658,4.962311624883098,3.4917219871254126,23.094372790231915,5.162008018345305,1.5119058333333333,0.08099740000000001,9.284019196570771,0.46899230602487746,0.5402110204680945
sim,kp25_kd0.4,swing,event_leg,knee_pitch,1,6,19.57785347050502,7.768213664455338,3.001525441206184,3.001525441206184,19.57785347050502,6.742328847711498,0.8220487333333334,0.4154935,3.730501543183672,1.6048608770036843,0.2868710796744855
sim,kp25_kd0.4,swing,opposite_leg,ankle_pitch,1,6,16.58013148490317,8.257481807825476,3.001525441206184,3.001525441206184,12.89967424408867,6.221495017672318,0.6745443833333332,0.1611661666666667,3.7952213399574135,0.7649190095626296,0.33376979470200346
sim,kp25_kd0.4,swing,opposite_leg,ankle_roll,1,6,24.789246514768013,10.782736741348776,3.4917219871254126,3.522359271245364,22.75325972461486,6.710763161042458,0.37942707,0.06328563,1.881834924932155,0.37738822693258545,0.22450688842756086
sim,kp25_kd0.4,swing,opposite_leg,hip_pitch,1,6,32.45970837534503,4.609608501637084,3.001525441206184,3.001525441206184,31.401239623975084,3.599506528227765,0.8963237700000001,0.20200916666666666,4.8044158865279005,0.9891911865236089,0.28282126450456685
sim,kp25_kd0.4,swing,opposite_leg,hip_roll,1,6,22.116854751448702,8.794098481199178,3.4917219871254126,3.001525441206184,19.0223992099256,6.742328847711498,1.0344179999999998,0.12057936333333334,6.113509165870152,0.5765861824562822,0.4443807180804015
sim,kp25_kd0.4,swing,opposite_leg,knee_pitch,1,6,17.4451331244306,3.599506528227765,3.001525441206184,3.001525441206184,16.940082137725945,0.5050509867046595,0.9761063333333332,0.3834546666666667,4.253821120033816,1.3209591221588903,0.2841057551672031
sim,kp25_kd0.4,touchdown,landing_leg,ankle_pitch,1,6,12.857155118681476,4.603178993108183,11.666677792877636,6.458339492485834,12.857155118681476,2.3809546516076807,0.15507441666666666,0.07425716666666667,1.605922682320867,0.6206336871205025,0.3272558213909822
