dataset,case_label,ankle_kp,ankle_kd,diag_csv,source_path,joint,side,axis,sample_count,duration_sec,sample_rate_hz,target_column,residual_peak_hz,f_modal_candidate_hz,zeta_bandwidth,f_n_equiv_hz,half_power_bandwidth_hz,half_power_f1_hz,half_power_f2_hz,residual_peak_prominence,residual_target_power_ratio,output_target_gain_at_residual_peak,target_peak_hz,pos_peak_hz,target_rms_rad,pos_rms_rad,residual_rms_rad,frequency_source,reliable_zeta_bandwidth
real,40/0.8 all_ankles,40.0,0.8,t27_tracking_lag_b1_diag_20260430_101404.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260430_101404.csv,right_ankle_roll_joint,right,roll,930,9.2991042137146,100.00963303846062,pos_des_raw_right_ankle_roll_joint,2.832304060659529,2.832304060659529,0.05172413793103444,2.8361004338798144,0.29299697179236484,2.7346384033954076,3.0276353751877725,1011.2447879599681,1.022766672365749,0.07141682721238263,2.832304060659529,5.0786141777343285,0.1532462378999256,0.12156597752099484,0.19395189528670245,t27_walking_residual_fft_half_power,True
sim,35/0.5 all_ankles,35.0,0.5,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,test_logs/data_csv/sim/t27_tracking_lag_b1_diag_20260506_133024_3505.csv,left_ankle_pitch_joint,left,pitch,1554,15.538873672485353,100.0072484501669,pos_des_raw_left_ankle_pitch_joint,2.8810681926561754,2.8810681926561754,0.025423728813559355,2.881999756521577,0.14649499284692435,2.783404864091559,2.9298998569384835,97903.94336601628,1.2965071789705418,0.18930279706549,2.8810681926561754,2.8810681926561754,0.22573773670180225,0.06272889403188632,0.267132263812985,t27_walking_residual_fft_half_power,True
sim,35/0.5 all_ankles,35.0,0.5,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,test_logs/data_csv/sim/t27_tracking_lag_b1_diag_20260506_133024_3505.csv,left_ankle_roll_joint,left,roll,1554,15.538873672485353,100.0072484501669,pos_des_raw_left_ankle_roll_joint,2.8810681926561754,2.8810681926561754,0.025423728813559355,2.881999756521577,0.14649499284692435,2.783404864091559,2.9298998569384835,36191.577434588646,1.434749348646724,0.7896775386452488,2.8810681926561754,2.8810681926561754,0.1958513434899157,0.08015483188133755,0.15942659662891087,t27_walking_residual_fft_half_power,True
sim,35/0.5 all_ankles,35.0,0.5,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,test_logs/data_csv/sim/t27_tracking_lag_b1_diag_20260506_133024_3505.csv,right_ankle_pitch_joint,right,pitch,1554,15.538873672485353,100.0072484501669,pos_des_raw_right_ankle_pitch_joint,2.8810681926561754,2.8810681926561754,0.025423728813559355,2.881999756521577,0.14649499284692435,2.783404864091559,2.9298998569384835,14686.71569314444,0.6148163993267527,0.27412197623690815,2.8810681926561754,2.8810681926561754,0.21128951088443396,0.06889217952410903,0.19552837169892495,t27_walking_residual_fft_half_power,False
sim,35/0.5 all_ankles,35.0,0.5,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,test_logs/data_csv/sim/t27_tracking_lag_b1_diag_20260506_133024_3505.csv,right_ankle_roll_joint,right,roll,1554,15.538873672485353,100.0072484501669,pos_des_raw_right_ankle_roll_joint,4.297186456843109,4.297186456843109,0.017045454545454565,4.297810861346217,0.14649499284692435,4.199523128278493,4.346018121125417,9068.107897648895,0.8927215597937638,0.17265903959094353,4.297186456843109,4.297186456843109,0.12614154571729475,0.01956441766377474,0.11387899892183344,t27_walking_residual_fft_half_power,False
sim,25/0.4 all_ankles,25.0,0.4,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,test_logs/data_csv/sim/t27_tracking_lag_b1_diag_20260506_133905_2504.csv,left_ankle_pitch_joint,left,pitch,1488,14.879985809326172,100.00009536752259,pos_des_raw_left_ankle_pitch_joint,2.832033950838042,2.832033950838042,0.02586206896551724,2.8329815243559255,0.14648451469851942,2.783205779271869,2.9296902939703884,15344.094434741575,1.398871132599655,0.20031493033302572,2.8808621224042152,2.832033950838042,0.22948589079820716,0.06928647450662073,0.2761977725952565,t27_walking_residual_fft_half_power,True
sim,25/0.4 all_ankles,25.0,0.4,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,test_logs/data_csv/sim/t27_tracking_lag_b1_diag_20260506_133905_2504.csv,left_ankle_roll_joint,left,roll,1488,14.879985809326172,100.00009536752259,pos_des_raw_left_ankle_roll_joint,2.832033950838042,2.832033950838042,0.02586206896551724,2.8329815243559255,0.14648451469851942,2.783205779271869,2.9296902939703884,6823.222355552765,1.4743082366372915,0.42351160709122876,2.832033950838042,2.8808621224042152,0.20079638514788586,0.03433417649535708,0.19725039947989967,t27_walking_residual_fft_half_power,True
sim,25/0.4 all_ankles,25.0,0.4,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,test_logs/data_csv/sim/t27_tracking_lag_b1_diag_20260506_133905_2504.csv,right_ankle_pitch_joint,right,pitch,1488,14.879985809326172,100.00009536752259,pos_des_raw_right_ankle_pitch_joint,2.832033950838042,2.832033950838042,0.02586206896551724,2.8329815243559255,0.14648451469851942,2.783205779271869,2.9296902939703884,5999.079309946256,0.8020705390955232,0.17401280926130339,2.832033950838042,2.8808621224042152,0.20678232662676538,0.06958886467664362,0.1991246065403632,t27_walking_residual_fft_half_power,False
sim,25/0.4 all_ankles,25.0,0.4,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,test_logs/data_csv/sim/t27_tracking_lag_b1_diag_20260506_133905_2504.csv,right_ankle_roll_joint,right,roll,1488,14.879985809326172,100.00009536752259,pos_des_raw_right_ankle_roll_joint,4.296879097823236,4.296879097823236,0.017045454545454544,4.297503457665411,0.14648451469851942,4.19922275469089,4.345707269389409,1873.1037226183769,0.9129272086344874,0.06654714673296083,4.296879097823236,2.8808621224042152,0.1455964986701708,0.017513314274828655,0.14253216932649623,t27_walking_residual_fft_half_power,False
sim,40/0.5 all_ankles,40.0,0.5,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,test_logs/data_csv/sim/t27_tracking_lag_b1_diag_20260506_134153_4005.csv,left_ankle_pitch_joint,left,pitch,1841,18.40954351425171,100.00247961470602,pos_des_raw_left_ankle_pitch_joint,2.8809308092127224,2.8809308092127224,0.02542372881355932,2.8818623286565956,0.1464880072481045,2.7832721377139857,2.9297601449620903,232059.1421185817,1.2333708054987331,0.17371712232635986,2.8809308092127224,2.8809308092127224,0.22916599439953408,0.060253609930778274,0.26961492114508706,t27_walking_residual_fft_half_power,True
sim,40/0.5 all_ankles,40.0,0.5,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,test_logs/data_csv/sim/t27_tracking_lag_b1_diag_20260506_134153_4005.csv,left_ankle_roll_joint,left,roll,1841,18.40954351425171,100.00247961470602,pos_des_raw_left_ankle_roll_joint,2.8809308092127224,2.8809308092127224,0.02542372881355932,2.8818623286565956,0.1464880072481045,2.7832721377139857,2.9297601449620903,108856.1498366629,1.2531251834730897,0.8788960129391579,2.8809308092127224,2.8809308092127224,0.19043576228040443,0.0919307568309542,0.14249929283872784,t27_walking_residual_fft_half_power,True
sim,40/0.5 all_ankles,40.0,0.5,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,test_logs/data_csv/sim/t27_tracking_lag_b1_diag_20260506_134153_4005.csv,right_ankle_pitch_joint,right,pitch,1841,18.40954351425171,100.00247961470602,pos_des_raw_right_ankle_pitch_joint,4.2969815459444,4.2969815459444,0.017045454545454492,4.297605920672842,0.14648800724810407,4.199322874445663,4.345810881693767,21013.30344150927,1.6313399842834198,0.31246573178047427,2.8809308092127224,2.8809308092127224,0.20515979732077186,0.06898557797727384,0.18462884643773744,t27_walking_residual_fft_half_power,True
sim,40/0.5 all_ankles,40.0,0.5,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,test_logs/data_csv/sim/t27_tracking_lag_b1_diag_20260506_134153_4005.csv,right_ankle_roll_joint,right,roll,1841,18.40954351425171,100.00247961470602,pos_des_raw_right_ankle_roll_joint,4.2969815459444,4.2969815459444,0.017045454545454492,4.297605920672842,0.14648800724810407,4.199322874445663,4.345810881693767,14998.999305562558,0.736316732475811,0.3525494624427648,4.2969815459444,4.2969815459444,0.12688211414696524,0.02730702506024326,0.10906346314226989,t27_walking_residual_fft_half_power,False
sim,50/0.8 all_ankles,50.0,0.8,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,test_logs/data_csv/sim/t27_tracking_lag_b1_diag_20260506_134417_5008.csv,left_ankle_pitch_joint,left,pitch,1869,18.687754154205322,100.01201774047404,pos_des_raw_left_ankle_pitch_joint,2.8812055892031094,2.8812055892031094,0.02542372881355937,2.8821371974942758,0.14650197911202278,2.7835376031284276,2.9300395822404504,114241.35594391261,1.178505567998418,0.16611151522598538,2.8812055892031094,2.8812055892031094,0.22594993242657693,0.05906128087422298,0.2641187822402581,t27_walking_residual_fft_half_power,True
sim,50/0.8 all_ankles,50.0,0.8,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,test_logs/data_csv/sim/t27_tracking_lag_b1_diag_20260506_134417_5008.csv,left_ankle_roll_joint,left,roll,1869,18.687754154205322,100.01201774047404,pos_des_raw_left_ankle_roll_joint,2.8812055892031094,2.8812055892031094,0.02542372881355937,2.8821371974942758,0.14650197911202278,2.7835376031284276,2.9300395822404504,31958.629852868602,1.062798699877091,0.9344551985761204,2.8812055892031094,2.8812055892031094,0.18947609512739558,0.10951681172900118,0.13065432982939307,t27_walking_residual_fft_half_power,True
sim,50/0.8 all_ankles,50.0,0.8,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,test_logs/data_csv/sim/t27_tracking_lag_b1_diag_20260506_134417_5008.csv,right_ankle_pitch_joint,right,pitch,1869,18.687754154205322,100.01201774047404,pos_des_raw_right_ankle_pitch_joint,4.297391387285994,4.297391387285994,0.017045454545454527,4.298015821566606,0.14650197911202234,4.199723401211312,4.346225380323334,10560.322618120654,1.5419290213174488,0.25229985469825744,2.8812055892031094,2.8812055892031094,0.2023464095568411,0.06918165973742324,0.18241004483237636,t27_walking_residual_fft_half_power,True
sim,50/0.8 all_ankles,50.0,0.8,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,test_logs/data_csv/sim/t27_tracking_lag_b1_diag_20260506_134417_5008.csv,right_ankle_roll_joint,right,roll,1869,18.687754154205322,100.01201774047404,pos_des_raw_right_ankle_roll_joint,2.8812055892031094,2.8812055892031094,0.02542372881355937,2.8821371974942758,0.14650197911202278,2.7835376031284276,2.9300395822404504,5962.571710489721,0.8733034016672407,0.3953331687149365,2.8812055892031094,4.297391387285994,0.12118665675093872,0.03924763767904295,0.09680853741140526,t27_walking_residual_fft_half_power,False
