dataset,case_label,diag_csv,step_index,touchdown_side,window,role,joint,phase_bin,norm_phase,pos_target_rad,joint_pos_rad
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,knee_pitch,3,0.15,0.2558298,0.4966794
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,knee_pitch,4,0.2,0.26398499999999997,0.493792
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,knee_pitch,5,0.25,0.266833,0.4904
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,knee_pitch,6,0.3,0.2786152,0.48726540000000007
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,knee_pitch,7,0.35,0.3024898,0.48508920000000005
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,knee_pitch,8,0.4,0.3307458,0.48402280000000003
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,knee_pitch,9,0.45,0.36823320000000004,0.48401000000000005
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,knee_pitch,10,0.5,0.438349,0.484951
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,knee_pitch,11,0.55,0.5538286000000001,0.48644260000000006
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,knee_pitch,12,0.6,0.8453959999999998,0.4901724
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,knee_pitch,13,0.65,1.202944,0.5077532
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,knee_pitch,14,0.7,1.3078980000000002,0.5553548
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,knee_pitch,15,0.75,1.21872,0.634889
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,knee_pitch,16,0.8,1.1256819999999998,0.7222588000000001
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,knee_pitch,17,0.85,1.04461,0.7908938
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,knee_pitch,18,0.9,0.9826444,0.8364697999999999
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,knee_pitch,19,0.95,0.9318428000000001,0.864117
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,knee_pitch,20,1.0,0.894686,0.879739
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,0,0.0,-0.41,-0.220649
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,1,0.05,-0.41,-0.22568139999999998
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,2,0.1,-0.41,-0.2312362
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,3,0.15,-0.41,-0.237513
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,4,0.2,-0.41,-0.243996
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,5,0.25,-0.41,-0.250446
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,6,0.3,-0.39337940000000005,-0.2575102
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,7,0.35,-0.32616360000000005,-0.2655604
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,8,0.4,-0.23611959999999996,-0.2745628
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,9,0.45,-0.09974563999999995,-0.28428640000000005
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,10,0.5,0.147107,-0.294718
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,11,0.55,0.3403972,-0.3050298
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,12,0.6,0.3077690000000001,-0.31369779999999997
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,13,0.65,-0.15736220000000026,-0.3171722
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,14,0.7,-0.3921296,-0.2983386
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,15,0.75,-0.390798,-0.275629
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,16,0.8,-0.3707562,-0.33747220000000006
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,17,0.85,-0.3511754,-0.3759606
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,18,0.9,-0.34707540000000003,-0.3654862
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,19,0.95,-0.33430780000000004,-0.3487844
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_pitch,20,1.0,-0.320946,-0.341817
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,0,0.0,-0.192717,-0.0212357
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,1,0.05,-0.21466819999999998,-0.0205416
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,2,0.1,-0.22564720000000002,-0.02013908
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,3,0.15,-0.2328416,-0.02041084
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,4,0.2,-0.250102,-0.02093876
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,5,0.25,-0.267098,-0.0213462
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,6,0.3,-0.26730259999999995,-0.02136304
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,7,0.35,-0.25978599999999996,-0.02072396
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,8,0.4,-0.24098679999999997,-0.01907772
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,9,0.45,-0.20869300000000002,-0.01669072
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,10,0.5,-0.153262,-0.015
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,11,0.55,-0.03615250199999989,-0.015227300000000001
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,12,0.6,0.03384522,-0.01590626
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,13,0.65,-0.021702940000000052,-0.015692820000000003
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,14,0.7,-0.013477400000000042,-0.018089999999999995
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,15,0.75,0.0164166,-0.0187394
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,16,0.8,0.014075899999999995,-0.01016344599999999
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,17,0.85,0.006214534,0.0037676059999999954
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,18,0.9,-0.0004005780000000056,0.010937662
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,19,0.95,-0.0042843019999999985,0.008450096000000006
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,opposite_leg,ankle_roll,20,1.0,-0.00179876,0.00195099
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,0,0.0,0.315555,0.429071
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,1,0.05,0.3205515,0.42304925000000004
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,2,0.1,0.3239705,0.416858
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,3,0.15,0.31271775,0.4105755
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,4,0.2,0.273699,0.40428
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,5,0.25,0.243597,0.39802725
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,6,0.3,0.237224,0.39166449999999997
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,7,0.35,0.24658349999999998,0.385171
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,8,0.4,0.263679,0.378526
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,9,0.45,0.2817225,0.37183975
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,10,0.5,0.288683,0.36525799999999997
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,11,0.55,0.30106925,0.35878099999999996
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,12,0.6,0.33539,0.352409
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,13,0.65,0.34523825,0.346118
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,14,0.7,0.35580100000000003,0.340003
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,15,0.75,0.36699375,0.33411674999999996
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,16,0.8,0.378732,0.328512
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,17,0.85,0.37705275000000005,0.32349075000000005
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,18,0.9,0.3785845,0.318987
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,19,0.95,0.3823375,0.31500300000000003
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,hip_pitch,20,1.0,0.387322,0.311541
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,0,0.0,0.268813,0.499428
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,1,0.05,0.259663,0.49947075
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,2,0.1,0.252374,0.4989
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,3,0.15,0.25131025,0.497795
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,4,0.2,0.260836,0.496235
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,5,0.25,0.278416,0.494249
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,6,0.3,0.29379449999999996,0.4921605
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,7,0.35,0.306303,0.4900835
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,8,0.4,0.315273,0.488132
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,9,0.45,0.3256335,0.4866935
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,10,0.5,0.33590450000000005,0.4857445
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,11,0.55,0.34517450000000005,0.48532125
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,12,0.6,0.352532,0.48546
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,13,0.65,0.36682475000000003,0.48639150000000003
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,14,0.7,0.3825195,0.487819
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,15,0.75,0.3989525,0.4897525
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,16,0.8,0.41546,0.492202
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,17,0.85,0.436724,0.4955275
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,18,0.9,0.464129,0.4994885
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,19,0.95,0.499083,0.5040672500000001
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,knee_pitch,20,1.0,0.542994,0.509246
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,0,0.0,-0.41,-0.206536
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,1,0.05,-0.41,-0.21172075
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,2,0.1,-0.41,-0.2168295
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,3,0.15,-0.4065245,-0.22188025
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,4,0.2,-0.396098,-0.226891
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,5,0.25,-0.372986,-0.23166474999999997
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,6,0.3,-0.354389,-0.2362325
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,7,0.35,-0.338932,-0.24067675
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,8,0.4,-0.32524,-0.24508
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,9,0.45,-0.30682374999999995,-0.24982300000000002
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,10,0.5,-0.285161,-0.2549625
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,11,0.55,-0.263465,-0.26050475
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,12,0.6,-0.244949,-0.266456
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,13,0.65,-0.21637175,-0.272882
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,14,0.7,-0.1932015,-0.27954199999999996
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,15,0.75,-0.166609,-0.2864275
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,16,0.8,-0.127765,-0.29353
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,17,0.85,-0.073821475,-0.30105325000000005
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,18,0.9,-0.020133650000000003,-0.30890300000000004
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,19,0.95,0.0343555,-0.31705649999999996
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_pitch,20,1.0,0.090703,-0.325491
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,0,0.0,0.391836,0.0723958
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,1,0.05,0.38740800000000003,0.09612145
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,2,0.1,0.3816385,0.1167155
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,3,0.15,0.37831549999999997,0.1341235
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,4,0.2,0.381227,0.148291
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,5,0.25,0.39051875,0.15919149999999999
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,6,0.3,0.39460850000000003,0.16883900000000002
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,7,0.35,0.39584699999999995,0.17741175
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,8,0.4,0.396585,0.185088
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,9,0.45,0.39529800000000004,0.19184625
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,10,0.5,0.39114000000000004,0.1983145
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,11,0.55,0.38710725,0.20449499999999998
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,12,0.6,0.386196,0.21039
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,13,0.65,0.39320475,0.21506774999999997
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,14,0.7,0.400702,0.21867599999999998
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,15,0.75,0.40858949999999994,0.22150775
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,16,0.8,0.416769,0.223856
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,17,0.85,0.423228,0.22618549999999998
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,18,0.9,0.425945,0.22849999999999998
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,19,0.95,0.42420250000000004,0.230905
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,landing_leg,ankle_roll,20,1.0,0.417283,0.233506
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,0,0.0,-0.91585,-0.484949
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,1,0.05,-0.87596725,-0.50064275
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,2,0.1,-0.8361715000000001,-0.5161690000000001
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,3,0.15,-0.8045114999999999,-0.5314795
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,4,0.2,-0.789036,-0.546526
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,5,0.25,-0.8073104999999999,-0.56064025
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,6,0.3,-0.8257235,-0.573625
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,7,0.35,-0.834537,-0.5854325
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,8,0.4,-0.824013,-0.596015
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,9,0.45,-0.78460875,-0.60540275
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,10,0.5,-0.7493920000000001,-0.6142755
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,11,0.55,-0.7179575,-0.62257575
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,12,0.6,-0.6899,-0.630246
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,13,0.65,-0.6509780000000001,-0.63668325
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,14,0.7,-0.616601,-0.6422245
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,15,0.75,-0.5887315,-0.6467565
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,16,0.8,-0.569332,-0.650166
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,17,0.85,-0.5713442500000001,-0.6515355
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,18,0.9,-0.563788,-0.6515735
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,19,0.95,-0.551992,-0.6504522500000001
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,hip_pitch,20,1.0,-0.541285,-0.648344
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,knee_pitch,0,0.0,0.94542,0.859093
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,knee_pitch,1,0.05,0.9199627499999999,0.868513
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,knee_pitch,2,0.1,0.9030815,0.875696
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,knee_pitch,3,0.15,0.88625775,0.8807465000000001
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,knee_pitch,4,0.2,0.860973,0.883769
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,knee_pitch,5,0.25,0.83643975,0.88432475
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,knee_pitch,6,0.3,0.816892,0.8835305
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,knee_pitch,7,0.35,0.79654875,0.88150275
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,knee_pitch,8,0.4,0.769629,0.878358
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,knee_pitch,9,0.45,0.74780475,0.8737995000000001
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,knee_pitch,10,0.5,0.733142,0.868194
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,knee_pitch,11,0.55,0.7197787499999999,0.8615205
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,knee_pitch,12,0.6,0.701853,0.853758
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,knee_pitch,13,0.65,0.663261,0.844761
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,knee_pitch,14,0.7,0.6296135,0.835059
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,knee_pitch,15,0.75,0.60093575,0.82448575
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,stance_leg,knee_pitch,16,0.8,0.577253,0.812875
