dataset,kp_case,window,role,step_index,joint,case_count,curve_count,mean_target_direction_change_rate_hz,mean_joint_direction_change_rate_hz,mean_target_dominant_freq_hz,mean_joint_dominant_freq_hz,mean_target_extrema_rate_hz,mean_joint_extrema_rate_hz,mean_target_range_rad,mean_joint_range_rad,mean_target_path_rate_radps,mean_joint_path_rate_radps,mean_tracking_err_rms_rad
real,kp30_kd0.4,touchdown,landing_leg,6,ankle_roll,1,1,42.85973837085531,21.429869185427656,20.001211239732477,13.33414082648832,42.85973837085531,21.429869185427656,0.27317020000000003,0.07098476999999999,8.088309814446657,1.2674584694401423,0.10012032646928225
real,kp30_kd0.4,touchdown,landing_leg,6,hip_pitch,1,1,71.43289728475885,0.0,6.66707041324416,6.66707041324416,71.43289728475885,0.0,0.574635,0.22051300000000001,16.345632721184945,1.575188247895403,0.40655278948121526
real,kp30_kd0.4,touchdown,landing_leg,6,hip_roll,1,1,42.85973837085531,14.28657945695177,6.66707041324416,6.66707041324416,42.85973837085531,7.143289728475885,1.585526,0.0418014,26.854276249830107,0.3643449212588582,0.8983389046123857
real,kp30_kd0.4,touchdown,landing_leg,6,knee_pitch,1,1,28.57315891390354,0.0,6.66707041324416,6.66707041324416,28.57315891390354,0.0,0.295132,0.6101499,5.114066842148827,4.358477513500588,0.2566166685245602
real,kp30_kd0.4,touchdown,stance_leg,1,ankle_pitch,1,1,21.429869185427656,7.143289728475885,6.66707041324416,6.66707041324416,21.429869185427656,0.0,0.19423500000000002,0.06528899999999999,2.6564180110666986,0.9240130995372694,0.10849287831312554
real,kp30_kd0.4,touchdown,stance_leg,1,ankle_roll,1,1,35.716448642379426,7.143289728475885,6.66707041324416,6.66707041324416,28.57315891390354,0.0,0.03850733,0.130926,0.726437277534739,1.054656011052392,0.054389698961982993
real,kp30_kd0.4,touchdown,stance_leg,1,hip_pitch,1,1,14.28657945695177,7.143289728475885,6.66707041324416,6.66707041324416,14.28657945695177,0.0,0.8331099999999999,0.08437099999999997,6.9652289454141645,0.6602114098646549,0.3337592761420522
real,kp30_kd0.4,touchdown,stance_leg,1,hip_roll,1,1,35.716448642379426,0.0,6.66707041324416,13.33414082648832,28.57315891390354,0.0,0.24631240000000001,0.026844500000000007,3.431489233791409,0.19724408762754037,0.09250929789907826
real,kp30_kd0.4,touchdown,stance_leg,1,knee_pitch,1,1,28.57315891390354,7.143289728475885,13.33414082648832,6.66707041324416,28.57315891390354,7.143289728475885,0.36067399999999994,0.358769,3.84461853792192,3.4641312105346516,0.5535954456629859
real,kp30_kd0.4,touchdown,stance_leg,2,ankle_pitch,1,1,42.85973837085531,0.0,26.66828165297664,6.66707041324416,42.85973837085531,0.0,0.549571,0.16236199999999998,8.05998095604147,1.1597988068948013,0.17409776407620328
real,kp30_kd0.4,touchdown,stance_leg,2,ankle_roll,1,1,50.003028099331196,0.0,33.3353520662208,6.66707041324416,50.003028099331196,0.0,0.191293,0.346916,2.6449856044536557,2.4781214994439402,0.11384255841031556
real,kp30_kd0.4,touchdown,stance_leg,2,hip_pitch,1,1,50.003028099331196,0.0,20.001211239732477,6.66707041324416,50.003028099331196,0.0,1.287362,0.19309300000000001,17.663841121098425,1.379319243540594,0.31866788087024606
real,kp30_kd0.4,touchdown,stance_leg,2,hip_roll,1,1,50.003028099331196,14.28657945695177,6.66707041324416,6.66707041324416,50.003028099331196,7.143289728475885,0.452943,0.054841100000000004,12.448480001881306,0.4328383548203493,0.1509859116058771
real,kp30_kd0.4,touchdown,stance_leg,2,knee_pitch,1,1,21.429869185427656,0.0,6.66707041324416,6.66707041324416,21.429869185427656,0.0,0.6725079999999999,0.25042600000000004,8.914168398482884,1.7888654735433023,0.3203049587778289
real,kp30_kd0.4,touchdown,stance_leg,3,ankle_pitch,1,1,7.143289728475885,7.143289728475885,6.66707041324416,6.66707041324416,7.143289728475885,7.143289728475885,0.21822599999999998,0.0477581,2.7513451882684143,0.57030853692636,0.36948500007543844
real,kp30_kd0.4,touchdown,stance_leg,3,ankle_roll,1,1,42.85973837085531,14.28657945695177,6.66707041324416,6.66707041324416,42.85973837085531,14.28657945695177,0.607461,0.15188290000000002,10.606957910970339,1.1050490627708984,0.24420105800056596
real,kp30_kd0.4,touchdown,stance_leg,3,hip_pitch,1,1,64.28960755628296,7.143289728475885,6.66707041324416,6.66707041324416,64.28960755628296,7.143289728475885,1.1760920000000001,0.05138900000000002,25.587663831625417,0.5506262021401067,0.3335881146989502
real,kp30_kd0.4,touchdown,stance_leg,3,hip_roll,1,1,42.85973837085531,14.28657945695177,6.66707041324416,6.66707041324416,35.716448642379426,7.143289728475885,0.532009,0.02627,9.376860704065454,0.315036220921135,0.249418728576602
real,kp30_kd0.4,touchdown,stance_leg,3,knee_pitch,1,1,28.57315891390354,14.28657945695177,6.66707041324416,6.66707041324416,28.57315891390354,14.28657945695177,1.28511,0.037584000000000006,13.199599345549052,0.5424257055318166,0.5027841491956563
real,kp30_kd0.4,touchdown,stance_leg,4,ankle_pitch,1,1,42.85973837085531,7.143289728475885,20.001211239732477,6.66707041324416,42.85973837085531,0.0,0.134878,0.2804296,2.922376974237312,2.1373630065395366,0.2775429918109539
real,kp30_kd0.4,touchdown,stance_leg,4,ankle_roll,1,1,71.43289728475885,7.143289728475885,26.66828165297664,6.66707041324416,71.43289728475885,7.143289728475885,0.1069893,0.376209,2.0029077212963267,3.211915936801625,0.1523402195301222
real,kp30_kd0.4,touchdown,stance_leg,4,hip_pitch,1,1,42.85973837085531,7.143289728475885,20.001211239732477,6.66707041324416,42.85973837085531,0.0,0.7167600000000001,0.10162700000000002,16.635435985469215,0.9889313165896589,0.3329585574439157
real,kp30_kd0.4,touchdown,stance_leg,4,hip_roll,1,1,28.57315891390354,14.28657945695177,26.66828165297664,6.66707041324416,28.57315891390354,14.28657945695177,0.458372,0.0743987,8.967769501618449,0.5424092759654408,0.1775627594986202
real,kp30_kd0.4,touchdown,stance_leg,4,knee_pitch,1,1,35.716448642379426,0.0,6.66707041324416,6.66707041324416,35.716448642379426,0.0,0.657253,0.7207929999999999,9.815951580385136,5.148833233257318,0.4378736886001868
real,kp30_kd0.4,touchdown,stance_leg,5,ankle_pitch,1,1,35.716448642379426,7.143289728475885,13.33414082648832,6.66707041324416,35.716448642379426,7.143289728475885,0.027859999999999996,0.19011099999999997,0.6769338511190176,1.8143455880047752,0.213810247440887
real,kp30_kd0.4,touchdown,stance_leg,5,ankle_roll,1,1,21.429869185427656,14.28657945695177,6.66707041324416,6.66707041324416,14.28657945695177,14.28657945695177,0.0909539,0.040309899999999996,0.7152540288674261,0.4187024987766683,0.049524829030626175
real,kp30_kd0.4,touchdown,stance_leg,5,hip_pitch,1,1,28.57315891390354,7.143289728475885,6.66707041324416,6.66707041324416,28.57315891390354,7.143289728475885,0.593545,0.08360400000000001,4.965222114076574,0.7396662215144921,0.3033125174999102
real,kp30_kd0.4,touchdown,stance_leg,5,hip_roll,1,1,42.85973837085531,0.0,6.66707041324416,6.66707041324416,35.716448642379426,0.0,0.19593179000000002,0.0285711,2.7638779472312307,0.20409164516125736,0.11058392915321472
real,kp30_kd0.4,touchdown,stance_leg,5,knee_pitch,1,1,50.003028099331196,7.143289728475885,6.66707041324416,6.66707041324416,42.85973837085531,0.0,0.22792899999999994,0.36298299999999994,2.160909432471511,3.2640762383989546,0.4959258385009463
real,kp30_kd0.4,touchdown,stance_leg,6,ankle_pitch,1,1,35.716448642379426,7.143289728475885,20.001211239732477,6.66707041324416,35.716448642379426,7.143289728475885,0.20771699999999998,0.10923568,3.2367817283464495,1.2976618699358786,0.2721598936306737
real,kp30_kd0.4,touchdown,stance_leg,6,ankle_roll,1,1,50.003028099331196,21.429869185427656,13.33414082648832,13.33414082648832,50.003028099331196,21.429869185427656,0.2188161,0.056312600000000004,3.855472766664339,0.9541797835238017,0.040258840753158324
real,kp30_kd0.4,touchdown,stance_leg,6,hip_pitch,1,1,50.003028099331196,14.28657945695177,6.66707041324416,13.33414082648832,50.003028099331196,7.143289728475885,1.192195,0.06960599999999995,21.617952003978424,0.5437900738699554,0.38926313260590284
real,kp30_kd0.4,touchdown,stance_leg,6,hip_roll,1,1,21.429869185427656,0.0,13.33414082648832,6.66707041324416,14.28657945695177,0.0,0.339743,0.07133102,7.272288969024486,0.5122768797696056,0.12930211346310402
real,kp30_kd0.4,touchdown,stance_leg,6,knee_pitch,1,1,28.57315891390354,7.143289728475885,6.66707041324416,6.66707041324416,28.57315891390354,0.0,0.949751,0.15934499999999996,11.32429292300146,1.338223897732672,0.3700279492298746
real,kp35_kd0.5,swing,event_leg,1,ankle_pitch,1,1,28.12502682211573,6.250005960470162,3.030305920227957,3.030305920227957,21.875020861645567,3.125002980235081,0.6513,0.537684,6.008400730057459,2.5126711462699376,0.3006948178438222
real,kp35_kd0.5,swing,event_leg,1,ankle_roll,1,1,40.62503874305605,12.500011920940324,3.030305920227957,3.030305920227957,40.62503874305605,12.500011920940324,0.5140353,0.342381,2.870312518593328,2.058117587773884,0.24475848991831806
real,kp35_kd0.5,swing,event_leg,1,hip_pitch,1,1,40.62503874305605,3.125002980235081,3.030305920227957,3.030305920227957,40.62503874305605,3.125002980235081,1.5150730000000001,0.291461,14.609524557728346,0.974332179195575,0.4082297302561334
real,kp35_kd0.5,swing,event_leg,1,hip_roll,1,1,40.62503874305605,9.375008940705243,3.030305920227957,3.030305920227957,37.50003576282097,6.250005960470162,1.7,0.09760089999999999,13.739347477862818,0.3217796818730181,0.7306027543378638
real,kp35_kd0.5,swing,event_leg,1,knee_pitch,1,1,34.37503278258589,6.250005960470162,6.060611840455914,3.030305920227957,34.37503278258589,6.250005960470162,0.553518,0.948779,5.653586641680376,3.292703140166416,0.4628658829320046
real,kp35_kd0.5,swing,event_leg,2,ankle_pitch,1,1,31.25002980235081,6.250005960470162,12.121223680911829,3.030305920227957,28.12502682211573,3.125002980235081,0.4991098,0.30019799999999996,3.147727376906754,1.4339013674749064,0.136312307718002
real,kp35_kd0.5,swing,event_leg,2,ankle_roll,1,1,18.750017881410486,9.375008940705243,9.090917760683872,3.030305920227957,18.750017881410486,9.375008940705243,0.18303360000000002,0.26480360000000003,1.3575914197000694,1.9412438513144032,0.09488991981449744
real,kp35_kd0.5,swing,event_leg,2,hip_pitch,1,1,34.37503278258589,6.250005960470162,3.030305920227957,3.030305920227957,34.37503278258589,3.125002980235081,1.4354,0.283408,12.85379350833274,0.9971072009155281,0.4693867372097922
real,kp35_kd0.5,swing,event_leg,2,hip_roll,1,1,43.75004172329113,3.125002980235081,6.060611840455914,3.030305920227957,34.37503278258589,3.125002980235081,0.26518780000000003,0.11179053,4.366876789578238,0.46319209798440747,0.09836499927079728
real,kp35_kd0.5,swing,event_leg,2,knee_pitch,1,1,15.625014901175405,3.125002980235081,3.030305920227957,3.030305920227957,15.625014901175405,0.0,1.180221,0.7346010000000001,5.924430649977349,3.8026848765229007,0.5003738000395608
real,kp35_kd0.5,swing,event_leg,3,ankle_pitch,1,1,41.935523863799794,6.451619055969199,3.125002980235081,3.125002980235081,41.935523863799794,3.2258095279845995,0.25323399999999996,0.3872934,3.0152383594263488,1.8637946806789236,0.1216710291783712
real,kp35_kd0.5,swing,event_leg,3,ankle_roll,1,1,29.032285751861398,6.451619055969199,3.125002980235081,3.125002980235081,25.806476223876796,3.2258095279845995,0.1320844,0.5853079999999999,1.6876958030605285,4.669301227186204,0.20118657661505387
real,kp35_kd0.5,swing,event_leg,3,hip_pitch,1,1,41.935523863799794,3.2258095279845995,3.125002980235081,3.125002980235081,41.935523863799794,3.2258095279845995,0.9257831000000001,0.17123300000000008,9.505579710388522,0.9723622176394543,0.29806128697507517
real,kp35_kd0.5,swing,event_leg,3,hip_roll,1,1,38.7097143358152,12.903238111938398,3.125002980235081,3.125002980235081,38.7097143358152,9.6774285839538,0.375209,0.0669207,4.152526347254501,0.2684486431093505,0.18663226471370098
real,kp35_kd0.5,swing,event_leg,3,knee_pitch,1,1,29.032285751861398,9.6774285839538,3.125002980235081,3.125002980235081,29.032285751861398,3.2258095279845995,0.977135,0.437763,8.097827077528411,2.2558376352053826,0.41186795949547805
real,kp35_kd0.5,swing,event_leg,4,ankle_pitch,1,1,33.33336512250753,3.030305920227957,2.9411792755153705,2.9411792755153705,33.33336512250753,3.030305920227957,0.23313399999999998,0.5793233,2.0459413451011077,3.334385907190928,0.29576524318844094
real,kp35_kd0.5,swing,event_leg,4,ankle_roll,1,1,45.45458880341936,3.030305920227957,2.9411792755153705,2.9411792755153705,45.45458880341936,3.030305920227957,0.5011181,0.375111,2.573933666815641,2.1175253527628763,0.1571592125758432
real,kp35_kd0.5,swing,event_leg,4,hip_pitch,1,1,30.303059202279574,3.030305920227957,5.882358551030741,2.9411792755153705,30.303059202279574,0.0,1.0480778,0.17756000000000005,9.714996537669958,0.8326583698424775,0.25638217534148233
real,kp35_kd0.5,swing,event_leg,4,hip_roll,1,1,27.272753282051614,12.121223680911829,2.9411792755153705,2.9411792755153705,24.242447361823658,3.030305920227957,0.7763770000000001,0.021667900000000004,6.219949568169788,0.14933499090179392,0.22384073598577917
real,kp35_kd0.5,swing,event_leg,4,knee_pitch,1,1,21.2121414415957,3.030305920227957,2.9411792755153705,2.9411792755153705,21.2121414415957,3.030305920227957,1.1029419999999999,1.108514,6.288184784759115,5.261547442045084,0.6914959736411426
real,kp35_kd0.5,swing,event_leg,5,ankle_pitch,1,1,32.258095279845996,3.2258095279845995,3.125002980235081,3.125002980235081,29.032285751861398,3.2258095279845995,0.730898,0.35165,3.170261087912705,1.8014178469981916,0.25094929895181267
real,kp35_kd0.5,swing,event_leg,5,ankle_roll,1,1,25.806476223876796,6.451619055969199,3.125002980235081,3.125002980235081,25.806476223876796,6.451619055969199,0.64923845,0.202189,2.533954513341532,1.3006418855500512,0.1996811705407039
real,kp35_kd0.5,swing,event_leg,5,hip_pitch,1,1,38.7097143358152,0.0,3.125002980235081,3.125002980235081,38.7097143358152,0.0,2.00346,0.36892800000000003,11.38638182664184,1.1900914575403025,0.4107242646080747
real,kp35_kd0.5,swing,event_leg,5,hip_roll,1,1,6.451619055969199,9.6774285839538,3.125002980235081,3.125002980235081,3.2258095279845995,0.0,1.7,0.0847539,6.360204130079455,0.3878339182543437,0.5219603072765977
real,kp35_kd0.5,swing,event_leg,5,knee_pitch,1,1,29.032285751861398,6.451619055969199,3.125002980235081,3.125002980235081,29.032285751861398,6.451619055969199,0.533787,0.692215,4.799549738497639,3.320351553630772,0.3708683384199506
real,kp35_kd0.5,swing,event_leg,6,ankle_pitch,1,1,3.125002980235081,0.0,3.030305920227957,nan,0.0,0.0,0.76,0.0,4.750004529957322,0.0,0.34989615561545434
real,kp35_kd0.5,swing,event_leg,6,ankle_roll,1,1,25.000023841880648,0.0,3.030305920227957,nan,25.000023841880648,0.0,0.665224,0.0,4.608812957806547,0.0,0.1638676150694283
real,kp35_kd0.5,swing,event_leg,6,hip_pitch,1,1,34.37503278258589,3.125002980235081,3.030305920227957,3.030305920227957,31.25002980235081,0.0,2.915959,1.069968,18.64568315690913,3.8559874273561743,1.3601863231665314
real,kp35_kd0.5,swing,event_leg,6,hip_roll,1,1,21.875020861645567,9.375008940705243,3.030305920227957,3.030305920227957,15.625014901175405,6.250005960470162,0.6406229999999999,0.0778507,5.046029812269032,0.39968163116610644,0.2394173588763177
real,kp35_kd0.5,swing,event_leg,6,knee_pitch,1,1,18.750017881410486,3.125002980235081,3.030305920227957,3.030305920227957,15.625014901175405,3.125002980235081,1.33546,0.868436,7.3169357279736795,3.5365846227499214,0.793221025234563
real,kp35_kd0.5,swing,opposite_leg,1,ankle_pitch,1,1,34.37503278258589,6.250005960470162,3.030305920227957,3.030305920227957,28.12502682211573,6.250005960470162,0.76,0.25149199999999994,5.778384260696659,1.038235365138402,0.23593644894713092
real,kp35_kd0.5,swing,opposite_leg,1,ankle_roll,1,1,31.25002980235081,9.375008940705243,3.030305920227957,3.030305920227957,31.25002980235081,9.375008940705243,0.4581927,0.0971939,2.3919925936819015,0.7974383854965071,0.17150183465490712
real,kp35_kd0.5,swing,opposite_leg,1,hip_pitch,1,1,40.62503874305605,9.375008940705243,3.030305920227957,3.030305920227957,40.62503874305605,0.0,1.6815929,0.22665000000000002,13.388050642840048,0.7867788753308061,0.46640069264999723
real,kp35_kd0.5,swing,opposite_leg,1,hip_roll,1,1,34.37503278258589,12.500011920940324,3.030305920227957,3.030305920227957,28.12502682211573,6.250005960470162,0.8616779999999999,0.1340331,6.484546809145744,0.46619013209355553,0.26665251990286126
real,kp35_kd0.5,swing,opposite_leg,1,knee_pitch,1,1,21.875020861645567,3.125002980235081,3.030305920227957,3.030305920227957,21.875020861645567,0.0,1.051186,0.7098580000000001,6.45723115809551,2.3075928256920104,0.3590961538381658
real,kp35_kd0.5,swing,opposite_leg,2,ankle_pitch,1,1,18.750017881410486,6.250005960470162,3.030305920227957,3.030305920227957,12.500011920940324,6.250005960470162,0.6513,0.359826,4.983593502725126,2.2802584246238946,0.33147943826351134
real,kp35_kd0.5,swing,opposite_leg,2,ankle_roll,1,1,40.62503874305605,15.625014901175405,3.030305920227957,6.060611840455914,40.62503874305605,15.625014901175405,0.411158,0.496092,3.5615158965262386,2.4161929292611406,0.2613054702189664
real,kp35_kd0.5,swing,opposite_leg,2,hip_pitch,1,1,40.62503874305605,3.125002980235081,3.030305920227957,3.030305920227957,40.62503874305605,0.0,2.04329,0.23527899999999996,16.50485136525284,1.393195078654364,0.6100491219380777
real,kp35_kd0.5,swing,opposite_leg,2,hip_roll,1,1,46.875044703526214,9.375008940705243,3.030305920227957,3.030305920227957,46.875044703526214,3.125002980235081,1.7,0.1257882,14.018738369310732,0.4080669516629712,0.7460423094213177
real,kp35_kd0.5,swing,opposite_leg,2,knee_pitch,1,1,34.37503278258589,3.125002980235081,3.030305920227957,3.030305920227957,34.37503278258589,3.125002980235081,0.558334,0.416866,4.931945328469589,2.129036405407339,0.24512567045590014
real,kp35_kd0.5,swing,opposite_leg,3,ankle_pitch,1,1,0.0,3.2258095279845995,25.000023841880648,3.125002980235081,0.0,3.2258095279845995,0.0,0.5548109999999999,0.0,1.8738856580443655,0.551888948223641
real,kp35_kd0.5,swing,opposite_leg,3,ankle_roll,1,1,48.387142919769,16.129047639922998,3.125002980235081,6.250005960470162,48.387142919769,12.903238111938398,0.458578,0.20961249999999998,6.012456701667468,1.4693252722255163,0.19122629440247646
real,kp35_kd0.5,swing,opposite_leg,3,hip_pitch,1,1,38.7097143358152,3.2258095279845995,3.125002980235081,3.125002980235081,38.7097143358152,0.0,0.9673305000000001,0.13595200000000002,13.271326850071949,0.721232945885853,0.21103481732583398
real,kp35_kd0.5,swing,opposite_leg,3,hip_roll,1,1,35.4839048078306,9.6774285839538,3.125002980235081,3.125002980235081,35.4839048078306,6.451619055969199,1.5972984,0.09414958,16.3492546241223,0.45587224120526093,0.7465844517642055
real,kp35_kd0.5,swing,opposite_leg,3,knee_pitch,1,1,38.7097143358152,3.2258095279845995,3.125002980235081,3.125002980235081,38.7097143358152,3.2258095279845995,0.2805521,0.613602,3.1284842738776826,2.2948247691606034,0.2033565613563288
real,kp35_kd0.5,swing,opposite_leg,4,ankle_pitch,1,1,6.060611840455914,12.121223680911829,2.9411792755153705,5.882358551030741,6.060611840455914,6.060611840455914,0.278653,0.1096279,1.0768676936477282,0.4408776931810053,0.3595193796571001
real,kp35_kd0.5,swing,opposite_leg,4,ankle_roll,1,1,27.272753282051614,15.151529601139787,2.9411792755153705,2.9411792755153705,27.272753282051614,12.121223680911829,0.867869,0.2678018,4.607242939263807,1.2412448807130596,0.19467563006259217
real,kp35_kd0.5,swing,opposite_leg,4,hip_pitch,1,1,48.484894723647315,3.030305920227957,2.9411792755153705,2.9411792755153705,48.484894723647315,3.030305920227957,1.4340603,0.506413,13.24808596769266,1.853007827772034,0.5845475796761412
real,kp35_kd0.5,swing,opposite_leg,4,hip_roll,1,1,39.39397696296344,6.060611840455914,2.9411792755153705,2.9411792755153705,33.33336512250753,3.030305920227957,1.5279,0.1762189,11.668753552432992,1.0220906717113194,0.6244817444643174
real,kp35_kd0.5,swing,opposite_leg,4,knee_pitch,1,1,30.303059202279574,9.090917760683872,2.9411792755153705,2.9411792755153705,30.303059202279574,3.030305920227957,1.142456,0.22013,5.49529918011963,1.0279009802827646,0.3495621683999017
real,kp35_kd0.5,swing,opposite_leg,5,ankle_pitch,1,1,3.2258095279845995,0.0,3.125002980235081,nan,0.0,0.0,0.579125,0.0,3.223665654972301,0.0,0.32493787173507466
real,kp35_kd0.5,swing,opposite_leg,5,ankle_roll,1,1,38.7097143358152,0.0,3.125002980235081,nan,38.7097143358152,0.0,0.619163,0.0,5.567278341628431,0.0,0.285807001476043
real,kp35_kd0.5,swing,opposite_leg,5,hip_pitch,1,1,41.935523863799794,0.0,3.125002980235081,3.125002980235081,41.935523863799794,0.0,2.915959,0.49299099999999996,15.949751985062372,1.590295065010656,0.6794170973103949
real,kp35_kd0.5,swing,opposite_leg,5,hip_roll,1,1,16.129047639922998,6.451619055969199,3.125002980235081,3.125002980235081,16.129047639922998,6.451619055969199,0.9519299999999999,0.03240590000000001,7.114258849202075,0.2189673055976891,0.4000717847930214
real,kp35_kd0.5,swing,opposite_leg,5,knee_pitch,1,1,25.806476223876796,3.2258095279845995,3.125002980235081,3.125002980235081,22.580666695892198,0.0,1.119954,0.10469499999999993,4.5467785296942935,0.597516698868587,0.24208982691464445
real,kp35_kd0.5,swing,opposite_leg,6,ankle_pitch,1,1,9.375008940705243,6.250005960470162,3.030305920227957,3.030305920227957,6.250005960470162,3.125002980235081,0.682447,0.128589,4.370785418305795,0.8922789759435426,0.5024356812334315
real,kp35_kd0.5,swing,opposite_leg,6,ankle_roll,1,1,9.375008940705243,3.125002980235081,3.030305920227957,3.030305920227957,6.250005960470162,0.0,0.5965457000000001,0.3147654,3.776106101175405,1.3748275611377343,0.3573749426463378
real,kp35_kd0.5,swing,opposite_leg,6,hip_pitch,1,1,34.37503278258589,3.125002980235081,3.030305920227957,3.030305920227957,31.25002980235081,0.0,2.00346,0.33824800000000005,13.670638037336388,1.08938228891591,0.6848981050551646
real,kp35_kd0.5,swing,opposite_leg,6,hip_roll,1,1,3.125002980235081,9.375008940705243,3.030305920227957,3.030305920227957,0.0,3.125002980235081,1.7,0.1046959,10.625010132799277,0.6082124550365974,1.2067488352033269
real,kp35_kd0.5,swing,opposite_leg,6,knee_pitch,1,1,15.625014901175405,3.125002980235081,3.030305920227957,3.030305920227957,15.625014901175405,3.125002980235081,0.7309240000000001,0.345151,5.817543048041389,1.5939265200867843,0.23032258424350413
real,kp35_kd0.5,touchdown,landing_leg,1,ankle_pitch,1,1,0.0,7.142863954823042,46.66671117151054,6.666673024501506,0.0,7.142863954823042,0.0,0.138785,0.0,1.0581081519477114,0.2629973757803171
real,kp35_kd0.5,touchdown,landing_leg,1,ankle_roll,1,1,28.57145581929217,14.285727909646084,6.666673024501506,6.666673024501506,28.57145581929217,14.285727909646084,0.284194,0.21192699999999998,2.437545181767093,2.2578592961195634,0.22492899470810782
real,kp35_kd0.5,touchdown,landing_leg,1,hip_pitch,1,1,21.428591864469126,7.142863954823042,6.666673024501506,6.666673024501506,21.428591864469126,0.0,0.761952,0.17219199999999996,8.658522543124853,1.2367940366415642,0.7044502509429131
real,kp35_kd0.5,touchdown,landing_leg,1,hip_roll,1,1,35.71431977411521,7.142863954823042,6.666673024501506,6.666673024501506,35.71431977411521,0.0,1.0364,0.0333643,8.07642913085446,0.24653166368234442,0.3968828183437485
real,kp35_kd0.5,touchdown,landing_leg,1,knee_pitch,1,1,28.57145581929217,0.0,6.666673024501506,6.666673024501506,28.57145581929217,0.0,0.21591100000000002,0.335372,2.4999809555962007,2.3955165702569134,0.2315596103404046
real,kp35_kd0.5,touchdown,landing_leg,2,ankle_pitch,1,1,0.0,0.0,25.000023841880648,6.250005960470162,0.0,0.0,0.0,0.5873360000000001,0.0,3.9155770675186163,0.4328943443884929
real,kp35_kd0.5,touchdown,landing_leg,2,ankle_roll,1,1,53.33338419601205,13.333346049003012,6.250005960470162,6.250005960470162,53.33338419601205,13.333346049003012,0.458578,0.20961249999999998,9.255882827097727,3.3435031886131172,0.20868567124901827
real,kp35_kd0.5,touchdown,landing_leg,2,hip_pitch,1,1,40.000038147009036,0.0,18.750017881410486,6.250005960470162,40.000038147009036,0.0,0.9231677,0.15071600000000002,19.30585441149751,1.0047742915607691,0.2383295681217621
real,kp35_kd0.5,touchdown,landing_leg,2,hip_roll,1,1,33.33336512250753,13.333346049003012,6.250005960470162,6.250005960470162,33.33336512250753,13.333346049003012,1.7,0.0569501,24.111662994673726,0.5369038453647408,0.9553710668480038
real,kp35_kd0.5,touchdown,landing_leg,2,knee_pitch,1,1,40.000038147009036,0.0,6.250005960470162,6.250005960470162,40.000038147009036,0.0,0.2805521,0.696439,5.199799625582021,4.642931094510805,0.3334664672127329
real,kp35_kd0.5,touchdown,landing_leg,3,ankle_pitch,1,1,0.0,14.285727909646084,46.66671117151054,6.666673024501506,0.0,7.142863954823042,0.0,0.3353762,0.0,2.4511480518826567,0.2734408619023609
real,kp35_kd0.5,touchdown,landing_leg,3,ankle_roll,1,1,35.71431977411521,14.285727909646084,6.666673024501506,6.666673024501506,35.71431977411521,14.285727909646084,0.5866757,0.498284,6.849697246666054,3.6648892093964247,0.3320208907991403
real,kp35_kd0.5,touchdown,landing_leg,3,hip_pitch,1,1,50.000047683761295,0.0,6.666673024501506,6.666673024501506,50.000047683761295,0.0,0.9287998,0.297214,17.53671101002517,2.1229591674687756,0.4492980164356311
real,kp35_kd0.5,touchdown,landing_leg,3,hip_roll,1,1,35.71431977411521,7.142863954823042,6.666673024501506,6.666673024501506,35.71431977411521,0.0,1.5016070000000001,0.0811105,19.54154006483629,0.7683764470665972,0.8433323617987715
real,kp35_kd0.5,touchdown,landing_leg,3,knee_pitch,1,1,35.71431977411521,0.0,13.333346049003012,6.666673024501506,35.71431977411521,0.0,0.17025600000000002,0.49279900000000004,4.5346828960391825,3.5199962140728407,0.39841963584500534
real,kp35_kd0.5,touchdown,landing_leg,4,ankle_pitch,1,1,42.85718372893825,0.0,13.333346049003012,nan,42.85718372893825,0.0,0.4749598,0.0,11.230752139051297,0.0,0.2607649213471006
real,kp35_kd0.5,touchdown,landing_leg,4,ankle_roll,1,1,35.71431977411521,0.0,20.000019073504518,nan,35.71431977411521,0.0,0.3267559,0.0,7.331735277801916,0.0,0.15119441236495415
real,kp35_kd0.5,touchdown,landing_leg,4,hip_pitch,1,1,64.28577559340738,0.0,6.666673024501506,6.666673024501506,64.28577559340738,0.0,1.488117,0.2928029999999999,30.107805141611916,2.091451994564051,0.4118203688314231
real,kp35_kd0.5,touchdown,landing_leg,4,hip_roll,1,1,28.57145581929217,21.428591864469126,13.333346049003012,6.666673024501506,28.57145581929217,14.285727909646084,0.935719,0.014573099999999999,17.36165941451153,0.21229805960606404,0.4882636995701065
real,kp35_kd0.5,touchdown,landing_leg,4,knee_pitch,1,1,57.14291163858434,0.0,6.666673024501506,6.666673024501506,57.14291163858434,0.0,0.40927800000000003,0.42626200000000003,6.715720690324625,3.0447314751107797,0.4429970491812182
real,kp35_kd0.5,touchdown,landing_leg,5,ankle_pitch,1,1,6.666673024501506,6.666673024501506,6.250005960470162,6.250005960470162,0.0,6.666673024501506,0.07965,0.117647,0.8439808048828169,0.9104675349561708,0.66031273337038
real,kp35_kd0.5,touchdown,landing_leg,5,ankle_roll,1,1,6.666673024501506,6.666673024501506,6.250005960470162,6.250005960470162,0.0,0.0,0.12463199999999997,0.20119579999999998,1.1145343962361618,1.3704666403121697,0.4868607046863688
