kp_case,dataset,phase,role,side,joint,case_count,curve_count,mean_duration_sec,mean_target_direction_change_rate_hz,mean_joint_direction_change_rate_hz,mean_target_extrema_rate_hz,mean_joint_extrema_rate_hz,mean_target_dominant_freq_hz,mean_joint_dominant_freq_hz,mean_target_range_rad,mean_joint_range_rad,mean_target_path_rate_radps,mean_joint_path_rate_radps,mean_tracking_err_rms_rad
kp30_kd0.4,real,complete_support,support_leg,right,ankle_roll,1,3,0.3632773558298747,33.53320479483282,27.68710376708995,32.85295024172313,25.93161410345877,2.8201241693354597,4.528407644700654,0.6231715666666666,0.07137792333333333,5.745540706257064,0.5543884676728373,0.2018375858711401
kp30_kd0.4,real,complete_support,support_leg,right,hip_pitch,1,3,0.3632773558298747,50.25220674899055,4.266178798095672,50.25220674899055,4.266178798095672,3.9319648633057245,2.8201241693354597,1.308588,0.21322633333333332,12.83306657974532,0.9617684498586733,0.3579390257627039
kp30_kd0.4,real,complete_support,support_leg,right,hip_roll,1,3,0.3632773558298747,33.03760172116065,9.792244186150352,30.52691258669616,6.961519411997675,3.4867736313829583,2.8201241693354597,1.5601399999999999,0.08149399333333333,13.551435252923403,0.3546525144863398,0.7403733301656484
kp30_kd0.4,real,complete_support,support_leg,right,knee_pitch,1,3,0.3632773558298747,35.648913371885506,2.905669691876287,34.968658818775815,1.7554896636311852,2.8201241693354597,2.8201241693354597,0.4925253333333334,0.5048168000000001,3.8642246006784746,1.9807009551399795,0.2021447960397389
kp30_kd0.4,real,complete_swing,swing_leg,left,ankle_pitch,1,2,0.3899111747741699,30.517664209315534,5.491303744064384,30.517664209315534,3.7660337016967307,5.335470468053291,2.6677352340266456,0.34382959999999996,0.48801400000000006,3.058041729226625,2.378264707186619,0.20999037518055844
kp30_kd0.4,real,complete_swing,swing_leg,left,ankle_roll,1,2,0.3899111747741699,41.42637071866404,5.491303744064384,38.68071884663185,5.491303744064384,2.6677352340266456,3.6677094270978943,0.3392848,0.4498755,2.3152275614529714,2.914474641657879,0.20562901396852734
kp30_kd0.4,real,complete_swing,swing_leg,left,hip_pitch,1,2,0.3899111747741699,51.07310276016684,3.7660337016967307,51.07310276016684,1.7252700423676526,2.6677352340266456,2.6677352340266456,1.0322453500000002,0.455983,8.838283190088314,1.4529600567959329,0.3453471056965044
kp30_kd0.4,real,complete_swing,swing_leg,left,hip_roll,1,2,0.3899111747741699,33.189415102567466,5.806797361025809,29.42338140087073,4.7864155313612695,2.6677352340266456,2.6677352340266456,1.0764715,0.07612479999999999,9.817779248872284,0.2763490081580137,0.348466877198505
kp30_kd0.4,real,complete_swing,swing_leg,left,knee_pitch,1,2,0.3899111747741699,34.209796932232,3.7660337016967307,34.209796932232,3.7660337016967307,2.6677352340266456,2.6677352340266456,1.002286,0.8669990000000001,6.407872846868948,3.6619287688892443,0.440654964753682
kp30_kd0.4,real,complete_swing,swing_leg,right,ankle_pitch,1,3,0.26340500513712567,24.737788291214738,5.985656562619795,21.39742562163786,3.4387071861977176,4.195234300218888,4.195234300218888,0.37009369999999997,0.48738923333333334,3.9297850006004498,2.4680265602006473,0.21538712894588127
kp30_kd0.4,real,complete_swing,swing_leg,right,ankle_roll,1,3,0.26340500513712567,27.548042933634576,10.384486538929991,25.7945068503673,7.837537162507914,5.861093579322802,4.195234300218888,0.5826707333333333,0.18175166666666667,5.604698184890098,1.3321420887834265,0.12007632764586666
kp30_kd0.4,real,complete_swing,swing_leg,right,hip_pitch,1,3,0.26340500513712567,37.23746069603061,5.985656562619795,37.23746069603061,3.4387071861977176,4.970196121439855,4.195234300218888,0.9213436666666667,0.16803766666666664,11.835801566034908,0.9291565569619237,0.37204503371449843
kp30_kd0.4,real,complete_swing,swing_leg,right,hip_roll,1,3,0.26340500513712567,36.77746639679116,7.044123869353114,34.397226517326764,2.546949376422077,4.195234300218888,4.195234300218888,1.5796590000000001,0.0515812,11.055390144463674,0.30083073656408693,0.46723576870576977
kp30_kd0.4,real,complete_swing,swing_leg,right,knee_pitch,1,3,0.26340500513712567,37.47253517332512,1.5868265863095996,37.47253517332512,1.5868265863095996,4.195234300218888,4.195234300218888,0.7812933333333333,0.8631966666666666,7.289718118111473,4.30389797122966,0.4670097504176484
kp35_kd0.5,real,complete_support,support_leg,left,ankle_pitch,1,3,0.2565035820007324,8.54554460806973,7.95036338800706,8.54554460806973,4.790045318577465,4.309321884259179,5.14299136030343,0.412792,0.15035143333333334,3.2627494505211962,0.800052244322103,0.3548857311962232
kp35_kd0.5,real,complete_support,support_leg,left,ankle_roll,1,3,0.2565035820007324,15.385909539714868,8.805409004462703,15.385909539714868,6.50013655148875,4.309321884259179,4.309321884259179,0.6718244333333333,0.31115513333333333,5.062350992814457,2.35953753694303,0.2226553602021036
