dataset,case_label,kp_case,ankle_kp,ankle_kd,diag_csv,step_index,touchdown_side,window,role,side,joint,sample_count,duration_sec,target_direction_change_rate_hz,joint_direction_change_rate_hz,target_dominant_freq_hz,joint_dominant_freq_hz,target_extrema_rate_hz,joint_extrema_rate_hz,target_range_rad,joint_range_rad,target_path_rad,joint_path_rad,target_path_rate_radps,joint_path_rate_radps,tracking_err_rms_rad
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,right,touchdown,stance_leg,left,ankle_pitch,16,0.14993810653686523,46.66671117151054,6.666673024501506,18.750017881410486,6.250005960470162,46.66671117151054,6.666673024501506,0.25323399999999996,0.11084639999999998,0.7783189999999998,0.2005098,5.188798281756986,1.336733274808192,0.16177745786252368
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,right,touchdown,stance_leg,left,ankle_roll,16,0.14993810653686523,26.666692098006024,6.666673024501506,12.500011920940324,6.250005960470162,26.666692098006024,6.666673024501506,0.2545884,0.46957,0.5076033,0.7098068,3.384025227257945,4.732049846167735,0.13364355034106234
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,right,touchdown,stance_leg,left,knee_pitch,16,0.14993810653686523,40.000038147009036,13.333346049003012,6.250005960470162,6.250005960470162,40.000038147009036,6.666673024501506,0.980344,0.21495200000000003,1.9341939999999997,0.216488,12.894638963952664,1.4432547097282822,0.35030162533879283
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,right,touchdown,stance_leg,left,hip_pitch,16,0.14993810653686523,53.33338419601205,0.0,6.250005960470162,6.250005960470162,53.33338419601205,0.0,0.656442,0.17660200000000004,2.5087129999999997,0.17660200000000004,16.724769283316245,1.177347789473015,0.2433615797871554
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,right,touchdown,stance_leg,left,hip_roll,16,0.14993810653686523,26.666692098006024,26.666692098006024,6.250005960470162,6.250005960470162,26.666692098006024,20.000019073504518,0.375209,0.021859100000000006,0.9207196999999999,0.038924200000000034,6.138137187117119,0.25949491414030174,0.19305193554568995
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,swing,event_leg,left,ankle_pitch,32,0.3098018169403076,41.935523863799794,6.451619055969199,3.125002980235081,3.125002980235081,41.935523863799794,3.2258095279845995,0.25323399999999996,0.3872934,0.934723,0.5777757999999997,3.0152383594263488,1.8637946806789236,0.1216710291783712
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,swing,event_leg,left,ankle_roll,32,0.3098018169403076,29.032285751861398,6.451619055969199,3.125002980235081,3.125002980235081,25.806476223876796,3.2258095279845995,0.1320844,0.5853079999999999,0.5231852,1.447482,1.6876958030605285,4.669301227186204,0.20118657661505387
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,swing,event_leg,left,knee_pitch,32,0.3098018169403076,29.032285751861398,9.6774285839538,3.125002980235081,3.125002980235081,29.032285751861398,3.2258095279845995,0.977135,0.437763,2.5103239999999998,0.6993090000000001,8.097827077528411,2.2558376352053826,0.41186795949547805
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,swing,event_leg,left,hip_pitch,32,0.3098018169403076,41.935523863799794,3.2258095279845995,3.125002980235081,3.125002980235081,41.935523863799794,3.2258095279845995,0.9257831000000001,0.17123300000000008,2.9467269,0.30143200000000014,9.505579710388522,0.9723622176394543,0.29806128697507517
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,swing,event_leg,left,hip_roll,32,0.3098018169403076,38.7097143358152,12.903238111938398,3.125002980235081,3.125002980235081,38.7097143358152,9.6774285839538,0.375209,0.0669207,1.2872819400000002,0.08321900000000004,4.152526347254501,0.2684486431093505,0.18663226471370098
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,swing,opposite_leg,right,ankle_pitch,32,0.3098018169403076,0.0,3.2258095279845995,25.000023841880648,3.125002980235081,0.0,3.2258095279845995,0.0,0.5548109999999999,0.0,0.5809039999999999,0.0,1.8738856580443655,0.551888948223641
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,swing,opposite_leg,right,ankle_roll,32,0.3098018169403076,48.387142919769,16.129047639922998,3.125002980235081,6.250005960470162,48.387142919769,12.903238111938398,0.458578,0.20961249999999998,1.8638597999999995,0.45549039999999996,6.012456701667468,1.4693252722255163,0.19122629440247646
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,swing,opposite_leg,right,knee_pitch,32,0.3098018169403076,38.7097143358152,3.2258095279845995,3.125002980235081,3.125002980235081,38.7097143358152,3.2258095279845995,0.2805521,0.613602,0.9698292000000002,0.7113949999999998,3.1284842738776826,2.2948247691606034,0.2033565613563288
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,swing,opposite_leg,right,hip_pitch,32,0.3098018169403076,38.7097143358152,3.2258095279845995,3.125002980235081,3.125002980235081,38.7097143358152,0.0,0.9673305000000001,0.13595200000000002,4.1141074,0.22358200000000006,13.271326850071949,0.721232945885853,0.21103481732583398
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,swing,opposite_leg,right,hip_roll,32,0.3098018169403076,35.4839048078306,9.6774285839538,3.125002980235081,3.125002980235081,35.4839048078306,6.451619055969199,1.5972984,0.09414958,5.068264100000002,0.14132026,16.3492546241223,0.45587224120526093,0.7465844517642055
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,touchdown,landing_leg,left,ankle_pitch,15,0.1397855281829834,0.0,14.285727909646084,46.66671117151054,6.666673024501506,0.0,7.142863954823042,0.0,0.3353762,0.0,0.3431604,0.0,2.4511480518826567,0.2734408619023609
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,touchdown,landing_leg,left,ankle_roll,15,0.1397855281829834,35.71431977411521,14.285727909646084,6.666673024501506,6.666673024501506,35.71431977411521,14.285727909646084,0.5866757,0.498284,0.9589567,0.5130839999999999,6.849697246666054,3.6648892093964247,0.3320208907991403
