dataset,case_label,diag_csv,step_index,touchdown_side,window,side,axis,touchdown_time_sec,lag_samples,lag_ms,corr,tracking_lag_ms,xcorr_coeff,range_gain_phase,joint_vel_rms_radps,target_vel_rms_radps,velocity_self_excitation_ratio,joint_lock_flag,raw_sample_count,aligned_sample_count,target_range_rad,joint_range_rad,target_path_rad,joint_path_rad,joint_hp_rms_rad,joint_direction_change_rate_hz,target_direction_change_rate_hz,joint_extrema_rate_hz,joint_dominant_freq_hz,target_dominant_freq_hz,f_modal_candidate_hz,freq_gap_hz,amplitude_gain,aligned_tracking_err_rms_rad,aligned_tracking_err_hp_rms_rad,aligned_tracking_err_path_rad,step_risk_score,step_accumulation_score,risk_tags,overall_status
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,6,right,touchdown,left,roll,1777514426.4787288,2,19.999027252197266,-0.04016948975907548,19.999027252197266,-0.04016948975907548,1.3239938244641885,1.3535357059119522,4.4239168478811095,0.3059586679528674,0,15,13,0.1027927,0.1360969,0.34986379999999995,0.13609690000000002,0.006577851954135417,0.0,50.00243198779238,0.0,7.69268184427575,7.69268184427575,7.69268184427575,0.0,1.3239938244641885,0.07816540346898876,0.029160984899813325,0.43736970000000003,35.56,2,high_tracking_err;amplitude_overshoot;warn,fail
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,6,right,touchdown,left,pitch,1777514426.4787288,0,0.0,-0.039683321752902914,0.0,-0.039683321752902914,1.6305059132720103,2.027602334860552,3.9433690307874523,0.5141802146921207,0,15,15,0.12176000000000001,0.1985304,0.395982,0.24732800000000002,0.01087603550858015,7.143204569684625,42.85922741810775,7.143204569684625,6.66699093170565,6.66699093170565,6.66699093170565,0.0,1.6305059132720103,0.3320335461577541,0.029486902284399905,0.5159370000000002,35.56,2,high_tracking_err;amplitude_overshoot;warn,fail
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,6,right,touchdown,right,roll,1777514426.4787288,4,39.99805450439453,0.42585304009643893,39.99805450439453,0.42585304009643893,0.21161122285468956,2.0395545910346007,22.718671904151705,0.08977437588074345,0,15,11,0.61342824,0.1298083,1.7713823799999997,0.17222899999999997,0.011343009006077407,10.000486397558475,40.0019455902339,10.000486397558475,9.091351270507705,18.18270254101541,18.18270254101541,0.0,0.21161122285468956,0.2559307596694477,0.1711146921850881,1.7183015600000002,35.56,2,high_tracking_err;amplitude_overshoot;warn,fail
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,6,right,touchdown,right,pitch,1777514426.4787288,4,39.99805450439453,0.15994368053131847,39.99805450439453,0.15994368053131847,0.6189555721806416,2.2787074135637693,12.732506161692147,0.1789677055424986,0,15,11,0.3407167,0.21088849999999998,0.6964564,0.21088849999999998,0.008647656035915628,0.0,30.001459192675426,0.0,9.091351270507705,9.091351270507705,36.36540508203082,27.274053811523114,0.6189555721806416,0.14472855214082986,0.07444332305155306,0.7338077000000001,35.56,2,high_tracking_err;amplitude_overshoot;warn,fail
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,1,left,swing,left,roll,1777514594.977654,2,19.998788833618164,0.393025388566161,19.998788833618164,0.393025388566161,0.1800136527368941,1.091258348268397,7.8316691291345855,0.13933917920623176,0,33,31,0.6129174,0.1103335,1.3532317,0.25813847999999995,0.006027821873269944,20.001211239732477,26.66828165297664,20.001211239732477,6.452003625720154,3.226001812860077,3.226001812860077,0.0,0.1800136527368941,0.3049510074355656,0.04835309732584737,1.2994433140000001,30.0,1,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,1,left,swing,left,pitch,1777514594.977654,1,9.999394416809082,0.31318326725567075,9.999394416809082,0.31318326725567075,0.5166672715538395,2.2823257122797207,12.502289336557679,0.18255262303088926,0,33,32,0.6337269999999999,0.32742600000000005,1.8159984,0.39775850000000007,0.00878350490477856,6.452003625720154,32.26001812860077,3.226001812860077,3.1251892562081998,3.1251892562081998,12.500757024832799,9.375567768624599,0.5166672715538395,0.09789235853567803,0.07993104207843386,1.83166572,30.0,1,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,1,left,swing,right,roll,1777514594.977654,20,199.98788833618164,0.5353545932449587,199.98788833618164,0.5353545932449587,0.12041864202924345,0.520827643214606,2.214613206064869,0.23517770136486316,0,33,13,0.18540900000000002,0.0223267,0.2099790000000001,0.0453611,0.0034157511017164502,25.001514049665598,16.6676760331104,25.001514049665598,7.692773553743261,7.692773553743261,7.692773553743261,0.0,0.12041864202924345,0.2785394595815907,0.011811628167740203,0.2087467,30.0,1,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,1,left,swing,right,pitch,1777514594.977654,11,109.9933385848999,0.5669444259863516,109.9933385848999,0.5669444259863516,0.20820537793634863,0.7599562901878435,9.147712582451526,0.08307610053749419,0,33,22,0.603726,0.125699,1.4852180000000001,0.13192599999999996,0.00287252748112585,4.7621931523172565,28.57315891390354,0.0,4.545729827211927,4.545729827211927,4.545729827211927,0.0,0.20820537793634863,0.20618656830013643,0.055737057884566975,1.4730760000000003,30.0,1,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,1,left,touchdown,left,roll,1777514594.977654,4,39.99757766723633,0.17089549403072463,39.99757766723633,0.17089549403072463,3.2926926112895827,1.8688360857456965,1.650465948850985,1.1323081745774493,0,15,11,0.054474999999999996,0.17936943,0.13816,0.17936943,0.007724057209301992,0.0,50.003028099331196,0.0,9.091459654423854,18.18291930884771,9.091459654423854,9.091459654423854,3.2926926112895827,0.4174299421614542,0.014810492694715119,0.22962596999999996,30.0,1,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,1,left,touchdown,left,pitch,1777514594.977654,4,39.99757766723633,-0.33869463236717656,39.99757766723633,-0.33869463236717656,0.3670429208270532,1.8255576421819408,7.655242276815569,0.23847156969946837,0,15,11,0.48253729999999995,0.1771119,0.4825373,0.1771119,0.007376889986553559,0.0,0.0,0.0,9.091459654423854,9.091459654423854,9.091459654423854,0.0,0.3670429208270532,0.22790892060632467,0.05217424292404466,0.48100240000000005,30.0,1,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,1,left,touchdown,right,roll,1777514594.977654,4,39.99757766723633,0.703915986563455,39.99757766723633,0.703915986563455,2.915907852233905,1.1817028144298798,0.7534019894023285,1.5684891081417518,0,15,11,0.0300908,0.08774199999999999,0.0643901,0.1044589,0.00703972746450798,10.000605619866239,40.002422479464954,0.0,9.091459654423854,9.091459654423854,9.091459654423854,0.0,2.915907852233905,0.04523267805750215,0.006342010396071107,0.0788514,30.0,1,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,1,left,touchdown,right,pitch,1777514594.977654,0,0.0,-0.6168266495006034,0.0,-0.6168266495006034,0.3361340644065178,1.0101642987145134,2.993535121305106,0.3374486210384287,0,15,15,0.19423500000000002,0.06528899999999999,0.37187600000000004,0.12935399999999997,0.005522402248756794,7.143289728475885,21.429869185427656,0.0,6.66707041324416,6.66707041324416,6.66707041324416,0.0,0.3361340644065178,0.10849287831312554,0.020936824362904935,0.44737600000000005,30.0,1,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,2,right,swing,left,roll,1777514595.167746,5,49.99697208404541,0.30415703975233715,49.99697208404541,0.30415703975233715,0.9080516471265457,1.4020052807159524,5.6429399754482095,0.24845298493620668,0,32,27,0.274478,0.24924020000000002,0.9524400000000004,0.3176582,0.005457704193225034,7.692773553743261,34.61748099184467,3.8463867768716304,3.703928007357866,3.703928007357866,3.703928007357866,0.0,0.9080516471265457,0.3886111608116625,0.04006047688681524,0.9875975400000002,30.0,2,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,2,right,swing,left,pitch,1777514595.167746,7,69.99576091766357,0.1707901924935812,69.99576091766357,0.1707901924935812,0.5375851836143383,1.3433726010808484,6.70742125961871,0.20028153131941706,0,32,25,0.5064501,0.27226006999999997,1.0323785,0.27343506999999995,0.0023568376078330153,4.1669190082776,20.834595041388,4.1669190082776,4.000242247946495,4.000242247946495,4.000242247946495,0.0,0.5375851836143383,0.13807164754635262,0.03634104317429085,1.00325755,30.0,2,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,2,right,swing,right,roll,1777514595.167746,0,0.0,0.0944036866317787,0.0,0.0944036866317787,0.42866593561606453,1.3657975272274074,8.633596795789783,0.15819565814023714,0,32,32,0.388482,0.16652899999999998,1.07942816,0.32689559999999995,0.005620022141080726,12.904007251440309,35.486019941460846,9.67800543858023,3.1251892562081998,9.375567768624599,6.2503785124163995,3.1251892562081993,0.42866593561606453,0.07268874819126271,0.05675972727529671,1.2109981399999998,30.0,2,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,2,right,swing,right,pitch,1777514595.167746,1,9.999394416809082,0.36053558590460344,9.999394416809082,0.36053558590460344,0.7641434479655007,2.407913290083959,8.39452344277294,0.2868433576365783,0,32,31,0.4301992,0.3287339,1.1002252000000001,0.47929190000000005,0.016234922543575024,3.33353520662208,20.001211239732477,0.0,3.226001812860077,6.452003625720154,3.226001812860077,3.226001812860077,0.7641434479655007,0.10840314388353854,0.05114978730200371,1.2638633000000004,30.0,2,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,2,right,touchdown,left,roll,1777514595.167746,4,39.99757766723633,0.06437967023517932,39.99757766723633,0.06437967023517932,1.3914884496557638,2.9501186537047794,5.627361404076249,0.5242454574834707,0,15,11,0.191293,0.26618200000000003,0.34017611999999997,0.2661819999999999,0.012388779608236642,0.0,50.003028099331196,0.0,9.091459654423854,36.36583861769542,9.091459654423854,27.274378963271563,1.3914884496557638,0.10856904640754775,0.036092984863867486,0.4167640399999999,30.0,2,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,2,right,touchdown,left,pitch,1777514595.167746,0,0.0,0.37825537797395636,0.0,0.37825537797395636,0.2954340749420911,1.3359769580029817,12.31010310069305,0.10852686992749615,0,15,15,0.549571,0.16236199999999998,1.1283290000000004,0.16236199999999995,0.003279840057358263,0.0,42.85973837085531,0.0,6.66707041324416,26.66828165297664,6.66707041324416,20.001211239732477,0.2954340749420911,0.17409776407620328,0.08906240699689719,1.1585990000000002,30.0,2,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,2,right,touchdown,right,roll,1777514595.167746,4,39.99757766723633,0.4871215539242658,39.99757766723633,0.4871215539242658,0.07972429005455917,0.7114681133869697,21.005190531163137,0.03387106212302341,0,15,11,0.717203,0.0571785,1.794867,0.06050750000000001,0.0039165486517361405,30.001816859598716,40.002422479464954,30.001816859598716,9.091459654423854,9.091459654423854,9.091459654423854,0.0,0.07972429005455917,0.2606556325737135,0.15013363790445836,1.7518219,30.0,2,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,2,right,touchdown,right,pitch,1777514595.167746,4,39.99757766723633,0.09687926028008997,39.99757766723633,0.09687926028008997,0.07954617302868067,0.6982601563369164,12.49241749832352,0.0558947182505406,0,15,11,0.4301992,0.0342207,0.4301992,0.0596773,0.004328186204587591,10.000605619866239,0.0,10.000605619866239,9.091459654423854,9.091459654423854,18.18291930884771,9.091459654423854,0.07954617302868067,0.44687638473787133,0.09036390692062031,0.4665185,30.0,2,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,3,left,swing,left,roll,1777514595.4575558,9,89.99454975128174,0.2320712409555023,89.99454975128174,0.2320712409555023,1.8240709278436746,2.7183446898838906,3.7781643343262425,0.719488208913139,0,33,24,0.191293,0.348932,0.42924155999999997,0.5534947100000001,0.011437329091215176,8.696178799883686,47.828983399360276,8.696178799883686,4.1669190082776,8.3338380165552,4.1669190082776,4.1669190082776,1.8240709278436746,0.14746319988443088,0.027177337534227908,0.8259950699999998,30.0,3,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,3,left,swing,left,pitch,1777514595.4575558,17,169.9897050857544,0.09624711785559205,169.9897050857544,0.09624711785559205,0.4580063358510547,1.7418772691005728,18.107037577485453,0.09619890949287296,0,33,16,0.549571,0.251707,1.8082416000000001,0.251707,0.0052162353267509965,0.0,53.33656330595328,0.0,6.2503785124163995,6.2503785124163995,25.001514049665598,18.751135537249198,0.4580063358510547,0.11266842045887347,0.10900053399616151,1.7675966,30.0,3,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,3,left,swing,right,roll,1777514595.4575558,1,9.999394416809082,0.23914221367843572,9.999394416809082,0.23914221367843572,0.12142771522520289,0.6663277833691537,13.63249487372355,0.04887790456121802,0,33,32,0.734138,0.0891447,2.9167559999999995,0.14203580000000005,0.0047544620406148284,29.034016315740693,35.486019941460846,29.034016315740693,3.1251892562081998,3.1251892562081998,3.1251892562081998,0.0,0.12142771522520289,0.2145977954334282,0.09946950291247635,2.854244000000001,30.0,3,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,3,left,swing,right,pitch,1777514595.4575558,3,29.998183250427246,0.22042239045424694,29.998183250427246,0.22042239045424694,0.3764497934910153,1.868236657586934,10.846169892692071,0.17224851501226382,0,33,30,0.4301992,0.1619484,0.8603984,0.2784169,0.014832533156054071,10.3454540895168,3.4484846965055995,6.896969393011199,3.33353520662208,3.33353520662208,3.33353520662208,0.0,0.3764497934910153,0.4431370774263546,0.0651524372931671,1.0204545000000003,30.0,3,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,3,left,touchdown,left,roll,1777514595.4575558,2,19.998788833618164,0.5725235560505263,19.998788833618164,0.5725235560505263,0.8212822522043752,5.258378187017603,7.358682041510569,0.7145815184505754,0,15,13,0.5900991999999999,0.484638,0.65643578,0.5543359999999999,0.024067535965954217,8.3338380165552,16.6676760331104,8.3338380165552,7.692773553743261,7.692773553743261,7.692773553743261,0.0,0.8212822522043752,0.46190786939977335,0.04261723363645985,1.0050392000000001,30.0,3,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,3,left,touchdown,left,pitch,1777514595.4575558,4,39.99757766723633,0.16818924311452083,39.99757766723633,0.16818924311452083,2.167631636166889,4.4832207297184405,6.002443863750662,0.746899234958788,0,15,11,0.19776099999999996,0.428673,0.35072,0.428673,0.02080064529736103,0.0,30.001816859598716,0.0,9.091459654423854,9.091459654423854,9.091459654423854,0.0,2.167631636166889,0.31893123082345065,0.04357621894021757,0.6475387999999999,30.0,3,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,3,left,touchdown,right,roll,1777514595.4575558,4,39.99757766723633,-0.013981923211044833,39.99757766723633,-0.013981923211044833,0.24096279431930606,1.7906153373747649,17.59509045905832,0.10176789608108658,0,15,11,0.607461,0.1463755,1.3749529800000002,0.1463755,0.011015572979412584,0.0,50.003028099331196,0.0,9.091459654423854,9.091459654423854,9.091459654423854,0.0,0.24096279431930606,0.23688419863143348,0.11277187450186395,1.3442764,30.0,3,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,3,left,touchdown,right,pitch,1777514595.4575558,4,39.99757766723633,0.5370817925424989,39.99757766723633,0.5370817925424989,0.20992961425311374,0.9674108873086059,6.901329979622111,0.14017745712277585,0,15,11,0.21822599999999998,0.045812099999999994,0.21822599999999998,0.07786536,0.00601649923062557,10.000605619866239,0.0,10.000605619866239,9.091459654423854,36.36583861769542,18.18291930884771,18.18291930884771,0.20992961425311374,0.38153433670820874,0.046101125933455445,0.27216483999999985,30.0,3,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,swing,left,roll,1777514595.8776815,10,99.99394416809082,0.23737464910389025,99.99394416809082,0.23737464910389025,0.39652030446333186,2.328471524367814,6.740898582903619,0.345424500269641,0,34,24,0.747939,0.296573,1.2215650000000002,0.39324349999999997,0.009417874525525428,13.04426819982553,30.436625799592903,13.04426819982553,4.1669190082776,4.1669190082776,4.1669190082776,0.0,0.39652030446333186,0.2995371666941287,0.043210890183357394,0.9887187000000002,30.0,4,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,swing,left,pitch,1777514595.8776815,5,49.99697208404541,0.30380981840718235,49.99697208404541,0.30380981840718235,0.65439359955939,0.9928208889257962,4.037467886600955,0.24590186641995257,0,34,29,0.275981,0.1806002,0.34540799999999994,0.25120800000000004,0.003760139336456498,7.143289728475885,3.5716448642379426,3.5716448642379426,3.4484846965055995,3.4484846965055995,3.4484846965055995,0.0,0.65439359955939,0.45891080617081564,0.027509499667468355,0.5466265999999999,30.0,4,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,swing,right,roll,1777514595.8776815,17,169.9897050857544,0.08611204354653539,169.9897050857544,0.08611204354653539,1.0366398489003505,1.695275710109155,3.3701234529048474,0.5030307446594953,0,34,17,0.110126,0.11416100000000001,0.37771670000000007,0.23318589999999997,0.01128999866704487,12.500757024832799,37.502271074498395,6.2503785124163995,5.882709188156611,17.648127564469835,5.882709188156611,11.765418376313225,1.0366398489003505,0.1171243574089793,0.02342695417453402,0.39799054399999995,30.0,4,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,swing,right,pitch,1777514595.8776815,20,199.98788833618164,0.5223217836278112,199.98788833618164,0.5223217836278112,0.5274544185978358,1.2848200638434049,3.629728535372624,0.3539713924395469,0,34,14,0.2661557,0.140385,0.40831639999999997,0.146458,0.004574034428859147,7.692773553743261,15.385547107486522,0.0,7.143289728475885,7.143289728475885,7.143289728475885,0.0,0.5274544185978358,0.117368807218738,0.023650967989680253,0.3174044,30.0,4,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,touchdown,left,roll,1777514595.8776815,3,29.998183250427246,0.10368258462128707,29.998183250427246,0.10368258462128707,3.5163235949763205,4.09589937607704,3.779030753482309,1.083849178073701,0,15,12,0.1069893,0.376209,0.2521770000000001,0.381506,0.02042679583331879,9.091459654423854,63.640217580966976,9.091459654423854,8.3338380165552,16.6676760331104,8.3338380165552,8.3338380165552,3.5163235949763205,0.14900548230809701,0.03244641675952476,0.5620186199999999,30.0,4,high_tracking_err;warn,warn
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,touchdown,left,pitch,1777514595.8776815,4,39.99757766723633,-0.11301359238465328,39.99757766723633,-0.11301359238465328,2.0630651403490563,3.0785803356379735,5.125266043451073,0.6006674208789026,0,15,11,0.134878,0.2782621,0.387364,0.2782621,0.015352043697983672,0.0,50.003028099331196,0.0,9.091459654423854,18.18291930884771,9.091459654423854,9.091459654423854,2.0630651403490563,0.24956325980792898,0.04124759466344308,0.5236088600000002,30.0,4,high_tracking_err;warn,warn
