timestamp_ns,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_pitch_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_pitch_joint,right_ankle_pitch_joint,right_ankle_roll_joint
1775801485962695844,-1.00122,-1.3431,0.415138,0.903542,0.470056,-0.365369,0.415138,1.3431,-0.0732574,0.0244217,0.472345,-0.0533044
1775801485963675811,-1.3431,-1.44078,0.268623,-0.317459,0.555596,-0.417527,0.415138,1.29426,-0.170937,0.0244217,0.344328,-0.183877
1775801485964672614,-1.19658,-1.5873,0.415138,0.122101,0.599489,-0.234284,0.366302,1.29426,-0.0732574,0.21978,0.644296,-0.105991
1775801485965680045,-1.19658,-1.5873,0.415138,0.122101,0.599489,-0.234284,0.366302,1.29426,-0.0732574,0.21978,0.644296,-0.105991
1775801485966666816,-1.19658,-1.5873,0.463982,0.0732574,0.51226,-0.496106,-0.0732574,1.48962,-0.0244217,-0.0732574,0.301555,-0.209958
1775801485967664725,-1.0989,-1.39194,0.463982,0.0732574,0.599489,-0.234284,-0.0732574,1.48962,-0.0244217,-0.0732574,0.34259,0.130132
1775801485968639388,-1.00122,-1.14774,0.366302,0.122101,0.598926,-0.338944,-0.170937,2.17339,-0.0732574,-0.0244217,0.257916,-0.0790325
1775801485969676329,-1.00122,-1.14774,0.366302,0.122101,0.598926,-0.338944,-0.170937,2.17339,-0.0732574,-0.0244217,0.257916,-0.0790325
1775801485970670981,-1.14774,-1.39194,0.415138,-0.122101,0.168693,-0.549128,-0.0244217,1.88034,-0.0244217,0.0244217,0.472634,-0.105643
1775801485971671105,-1.14774,-1.05006,0.561661,-0.317459,0.598926,-0.338944,-0.463982,1.44078,-0.122101,0.0244217,0.557307,0.103521
1775801485972642297,-0.952377,-1.14774,0.415138,0.0244217,0.470331,-0.313039,0.268623,1.97802,-0.0732574,-0.317459,0.428706,0.0776211
1775801485973676859,-0.952377,-1.14774,0.415138,0.0244217,0.470331,-0.313039,0.268623,1.97802,-0.0732574,-0.317459,0.428706,0.0776211
1775801485974653297,-0.805862,-1.19658,0.512817,0.170937,0.42672,-0.443948,0.170937,1.44078,-0.170937,0.122101,0.514829,0.0251065
1775801485975686648,-1.05006,-1.19658,0.512817,0.366302,0.643107,-0.103371,-0.0732574,1.3431,-0.268623,0.0732574,0.515118,-0.0272236
1775801485976632263,-1.14774,-1.48962,0.512817,0.0244217,0.814186,-0.207687,-0.0732574,1.19658,-0.0732574,0.317459,0.300394,-0.000617473
1775801485977681541,-1.14774,-1.48962,0.512817,0.0244217,0.814186,-0.207687,-0.0732574,1.19658,-0.0732574,0.317459,0.300394,-0.000617473
1775801485978659627,-0.952377,-1.48962,0.463982,-0.366302,0.469768,-0.417699,0.0244217,1.19658,-0.0244217,-0.268623,0.300394,-0.000617473
1775801485979736671,-1.14774,-1.48962,0.512817,0.0244217,0.556716,-0.208203,0.0732574,1.3431,-0.122101,-0.561661,0.300394,-0.000617473
1775801485980626530,-1.00122,-1.39194,0.610504,0.0732574,0.77085,-0.286274,0.317459,1.0989,-0.0244217,-0.952377,0.343456,-0.0268748
1775801485981662688,-1.00122,-1.39194,0.610504,0.0732574,0.77085,-0.286274,0.317459,1.0989,-0.0244217,-0.952377,0.343456,-0.0268748
1775801485982655603,-0.854698,-1.14774,0.415138,0.268623,0.513661,-0.234456,0.21978,1.19658,-0.0244217,-0.952377,0.343456,-0.0268748
1775801485983674585,-0.952377,-1.44078,0.415138,-0.170937,0.513661,-0.234456,0.268623,1.48962,0.0732574,0.0244217,0.515688,-0.131896
1775801485984626106,-1.14774,-1.44078,0.512817,0.122101,0.599207,-0.286618,0.463982,1.39194,0.170937,0.415138,0.429572,-0.0793853
1775801485985670586,-0.65934,-1.48962,0.512817,0.122101,0.384228,-0.365541,0.415138,1.44078,-0.0244217,0.512817,0.300394,-0.000617473
1775801485986657970,-1.05006,-1.24542,0.415138,0.317459,0.512541,-0.44378,-0.170937,1.44078,-0.122101,0.463982,0.300112,0.0517166
1775801485987677441,-0.757019,-1.88034,0.561661,0.317459,0.513661,-0.234456,0.170937,1.39194,-0.122101,0.463982,0.558461,-0.105815
1775801485988641095,-1.24542,-1.48962,0.463982,0.463982,0.642262,-0.260365,0.122101,1.39194,-0.122101,0.366302,0.42929,-0.0270512
1775801485989734019,-1.24542,-1.48962,0.463982,0.463982,0.642262,-0.260365,0.122101,1.39194,-0.122101,0.366302,0.42929,-0.0270512
1775801485990649611,-1.14774,-1.3431,0.463982,-0.268623,0.642262,-0.260365,-0.21978,1.53846,-0.0244217,0.366302,0.171223,0.0781463
1775801485991687353,-1.14774,-1.00122,0.415138,0.0732574,0.599489,-0.234284,-0.0732574,1.48962,-0.170937,0.268623,0.343456,-0.0268748
1775801485992660009,-1.14774,-1.3431,0.317459,0.0732574,0.770005,-0.44326,0.21978,1.39194,-0.0732574,0.268623,0.300689,-0.0529516
1775801485993668153,-1.14774,-1.3431,0.317459,0.0732574,0.770005,-0.44326,0.21978,1.39194,-0.0732574,0.268623,0.300689,-0.0529516
1775801485994672952,-0.65934,-1.0989,0.512817,0.170937,0.641699,-0.365025,0.122101,1.48962,-0.122101,0.708183,0.471768,0.0513638
1775801485995670317,-0.854698,-0.757019,0.463982,0.170937,0.555871,-0.365197,-0.0244217,1.44078,-0.122101,0.708183,0.342885,0.0777975
1775801485996626087,-1.05006,-1.73382,0.463982,0.317459,0.556159,-0.312867,0.21978,1.8315,-0.0732574,0.0732574,0.386229,-0.00079391
1775801485997696958,-1.05006,-1.73382,0.463982,0.317459,0.556159,-0.312867,0.21978,1.8315,-0.0732574,0.0732574,0.386229,-0.00079391
1775801485998658590,-1.05006,-1.63614,0.512817,0.317459,0.641699,-0.365025,-0.122101,1.97802,-0.122101,0.170937,0.214573,-0.000441064
1775801485999711372,-0.854698,-1.63614,0.317459,0.415138,0.427846,-0.234628,0.0244217,1.73382,-0.170937,-0.0732574,0.300689,-0.0529516
1775801486000625184,-0.757019,-1.48962,0.512817,-0.415138,0.642262,-0.260365,0.0244217,1.39194,-0.0732574,-0.366302,0.300112,0.0517166
1775801486001672814,-0.757019,-1.48962,0.512817,-0.415138,0.642262,-0.260365,0.0244217,1.39194,-0.0732574,-0.366302,0.300112,0.0517166
1775801486002660939,-0.708183,-1.39194,0.463982,0.512817,0.598644,-0.391278,0.21978,1.44078,-0.170937,-0.463982,0.600657,0.0249341
1775801486003671877,-0.65934,-1.44078,0.415138,0.317459,0.727808,-0.312516,0.0244217,0.854698,-0.0732574,-0.610504,0.472922,-0.157973
1775801486004625518,-1.05006,-1.68498,0.561661,0.463982,0.856959,-0.233768,0.0732574,0.708183,-0.0244217,-0.708183,0.428706,0.0776211
1775801486005671794,-1.05006,-1.53846,0.512817,0.170937,0.556434,-0.260537,0.122101,1.53846,0.122101,-0.561661,0.600946,-0.0274041
1775801486006664686,-1.14774,-1.63614,0.463982,0.0732574,0.513104,-0.33912,-0.21978,1.48962,-0.0244217,-0.0732574,0.386229,-0.00079391
1775801486007680282,-0.952377,-1.3431,0.463982,0.0732574,0.556159,-0.312867,-0.21978,1.19658,-0.0732574,0.561661,0.429002,0.025287
1775801486008642398,-1.00122,-1.24542,0.512817,0.0732574,0.341743,-0.28713,0.463982,1.00122,-0.122101,0.0732574,0.515407,-0.0795617
1775801486009685582,-1.00122,-1.24542,0.512817,0.0732574,0.341743,-0.28713,0.463982,1.00122,-0.122101,0.0732574,0.515407,-0.0795617
1775801486010681178,-0.757019,-1.19658,0.415138,0.170937,0.513386,-0.286786,0.317459,1.19658,-0.122101,0.170937,0.213707,0.156565
1775801486011685263,-1.24542,-1.24542,0.463982,0.0244217,0.684747,-0.338776,0.463982,1.5873,-0.170937,0.317459,0.300112,0.0517166
1775801486012640836,-1.14774,-1.19658,0.512817,0.122101,0.728646,-0.155529,0.0244217,1.53846,-0.122101,0.0244217,0.472922,-0.157973
1775801486013663527,-1.14774,-1.19658,0.512817,0.122101,0.728646,-0.155529,0.0244217,1.53846,-0.122101,0.0244217,0.472922,-0.157973
1775801486014676153,-0.952377,-1.3431,0.463982,0.0732574,0.556716,-0.208203,0.0244217,1.5873,-0.170937,0.268623,0.1718,-0.0265219
1775801486015673926,-0.952377,-1.3431,0.463982,0.0732574,0.29897,-0.261049,0.170937,1.53846,-0.122101,0.366302,0.0431992,-0.0524223
1775801486016626938,-1.24542,-0.757019,0.65934,-0.0244217,0.598644,-0.391278,-0.0732574,1.39194,-0.0732574,-0.0732574,0.472922,-0.157973
1775801486017675159,-1.24542,-0.757019,0.65934,-0.0244217,0.598644,-0.391278,-0.0732574,1.39194,-0.0732574,-0.0732574,0.472922,-0.157973
1775801486018656431,-0.757019,-1.44078,0.463982,1.24542,0.513104,-0.33912,0.0244217,1.44078,-0.0244217,0.122101,0.686774,-0.0275764
1775801486019668757,-0.854698,-1.39194,0.463982,1.24542,0.728077,-0.260193,0.317459,1.48962,-0.122101,0.366302,0.344033,-0.131543
1775801486020627491,-1.05006,-1.19658,0.415138,0.512817,0.470331,-0.313039,0.170937,1.39194,-0.0244217,0.21978,0.429572,-0.0793853
1775801486021668726,-1.05006,-1.5873,0.512817,-0.0732574,0.384228,-0.365541,-0.0244217,1.44078,-0.122101,0.122101,0.55875,-0.158153
1775801486022644642,-1.05006,-1.29426,0.463982,-0.170937,0.427283,-0.339288,-0.0732574,1.39194,-0.0732574,0.268623,0.60008,0.129602
1775801486023688674,-1.05006,-1.29426,0.415138,0.170937,0.556716,-0.208203,0.170937,1.48962,-0.0732574,0.21978,0.429002,0.025287
1775801486024604017,-0.952377,-1.39194,0.512817,-0.610504,0.427846,-0.234628,-0.0244217,1.3431,-0.0732574,0.170937,0.55875,-0.158153
1775801486025642634,-0.952377,-1.39194,0.512817,-0.610504,0.427846,-0.234628,-0.0244217,1.3431,-0.0732574,0.170937,0.55875,-0.158153
1775801486026637497,-0.854698,-1.3431,0.512817,0.0732574,0.513386,-0.286786,0.170937,1.3431,-0.122101,0.122101,0.343167,0.0254634
1775801486027649233,-0.854698,-1.44078,0.463982,-0.122101,0.94024,-0.704571,-0.122101,1.44078,-0.0732574,1.3431,0.686774,-0.0275764
