timestamp_ns,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_pitch_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_pitch_joint,right_ankle_pitch_joint,right_ankle_roll_joint
1775801474352749159,0.00306892,0.00920582,0.00306892,-0.00306892,0.00191549,6.81887e-07,0.00920582,0.00306892,0.00306892,-0.00306892,0.0019155,-6.6953e-07
1775801474353841608,0.00306892,0.00306892,-0.00306892,0.00920582,-4.15792e-07,-0.0031414,0.00920582,0.00306892,0.00306892,-0.00306892,0.0019155,-6.72746e-07
1775801474354820066,0.00306892,0.00306892,-0.00306892,0.00920582,0.00191436,-0.00628164,0.00306892,-0.00306892,0.00920582,-0.00920582,0.00766097,0.00313872
1775801474355775043,0.00306892,0.00306892,0.00920582,0.00306892,0.00382944,-0.00942236,0.00306892,0.00306892,0.00306892,-0.00306892,0.0076618,-0.0031441
1775801474356758546,0.00306892,0.00306892,0.00920582,-0.00306892,0.00382944,-0.00942236,-0.00306892,0.00306892,0.00920582,-0.00306892,0.0114928,-0.00314545
1775801474357827672,-0.00306892,-0.00306892,0.0153437,-0.00306892,0.00766041,-0.00942099,0.00920582,0.00306892,0.00306892,-0.00306892,0.0153227,0.00313554
1775801474358832448,-0.00306892,0.00306892,0.0276184,-0.00306892,0.00957517,-0.0125612,0.00920582,0.00306892,0.00920582,0.00306892,0.0229849,-0.003149
1775801474359847057,0.00306892,0.00306892,-0.00920582,0.00306892,0.0172365,-0.0125584,0.00306892,0.00920582,-0.00306892,0.00306892,0.0268164,-0.00943268
1775801474360741555,0.00306892,0.00920582,0.00920582,0.00306892,0.0210672,-0.0125576,0.00306892,0.00306892,-0.00920582,-0.00920582,0.032561,-1.15051e-05
1775801474361797172,0.00306892,0.00306892,0.00920582,0.00306892,0.0229831,-0.00941547,0.00306892,0.00306892,-0.0214806,-0.00920582,0.0363928,-0.00629567
1775801474362837990,0.00306892,0.00306892,0.0214815,0.00306892,0.0306444,-0.00941266,0.00920582,0.00306892,-0.00306892,-0.00306892,0.0402226,-1.47858e-05
1775801474363854401,-0.00306892,0.00306892,0.0214815,-0.00306892,0.0325594,-0.0125533,0.00306892,0.00306892,-0.00306892,-0.00920582,0.0402226,-1.47858e-05
1775801474364761556,-0.00306892,0.00920582,0.0276184,-0.00306892,0.0363901,-0.0125514,0.00306892,0.00306892,0.00306892,-0.00920582,0.0459692,-0.00315774
1775801474365903229,0.00306892,0.00306892,0.0276184,0.00306892,0.0402199,-0.0188323,0.00920582,0.00306892,-0.0214806,-0.00920582,0.0478841,-1.71225e-05
1775801474366782627,0.00306892,0.00920582,0.0276184,-0.00306892,0.0459663,-0.0156892,-0.00306892,0.00306892,0.00306892,-0.00920582,0.0574619,-0.00944425
1775801474367795251,0.00306892,0.00306892,0.0521679,-0.00306892,0.0517111,-0.0251106,0.00920582,0.00306892,-0.0153437,-0.00920582,0.0632067,-2.27354e-05
1775801474368710018,0.00306892,0.00306892,0.0521679,-0.00306892,0.0517111,-0.0251106,0.00920582,0.00306892,-0.0153437,-0.00920582,0.0632067,-2.27354e-05
1775801474369796548,0.00306892,0.00306892,0.0583057,-0.00306892,0.0574573,-0.021967,0.00306892,0.00306892,-0.0276184,-0.00920582,0.0766127,0.00939579
1775801474370843336,0.00306892,0.00306892,0.0337563,0.00306892,0.0574573,-0.021967,0.00306892,0.00306892,-0.0153437,-0.00306892,0.08236,-2.99711e-05
1775801474371736567,0.00306892,0.00306892,0.0337563,-0.00306892,0.0593721,-0.0251074,0.00306892,0.00920582,-0.0214806,-0.00306892,0.0900199,0.00624931
1775801474372724891,0.00306892,0.00306892,0.0337563,-0.00306892,0.0593721,-0.0251074,0.00306892,0.00920582,-0.0214806,-0.00306892,0.0900199,0.00624931
1775801474373822240,0.00306892,-0.00306892,0.046031,-0.00306892,0.0708639,-0.0251025,0.00306892,-0.00306892,-0.0276184,-0.0153437,0.107258,0.00310166
1775801474374828112,0.00306892,0.00306892,0.046031,-0.00306892,0.0746938,-0.0313836,0.00920582,-0.00306892,-0.0276184,-0.0153437,0.113003,-4.22902e-05
1775801474375834304,-0.00306892,0.00306892,0.046031,-0.00306892,0.0785234,-0.0376642,0.00920582,0.00306892,-0.0276184,-0.00920582,0.113003,-4.22902e-05
1775801474376762859,-0.00306892,0.00306892,0.0337563,-0.00306892,0.0861846,-0.0313781,0.00306892,0.00306892,-0.0214806,-0.00920582,0.113004,-0.00632473
1775801474377880810,-0.00306892,0.00306892,0.0398932,-0.00920582,0.0881004,-0.028236,0.00920582,0.00306892,-0.0337563,-0.0153437,0.113004,-0.00632495
1775801474378899974,0.00306892,-0.00306892,0.046031,-0.00306892,0.0938458,-0.0313743,0.00920582,0.00306892,-0.046031,-0.0153437,0.109176,-0.0251702
1775801474379873639,-0.00920582,-0.00306892,0.046031,-0.00306892,0.0976771,-0.0250904,0.00920582,0.00306892,-0.046031,-0.0214815,0.105296,-0.0188734
1775801474380784819,-0.00920582,-0.00306892,0.046031,-0.00306892,0.0976771,-0.0250904,0.00920582,0.00306892,-0.046031,-0.0214815,0.105296,-0.0188734
1775801474382214807,0.00306892,0.00920582,0.0583057,-0.00920582,0.0938483,-0.0125283,0.00920582,0.00306892,-0.0337563,-0.0153437,0.0976393,-0.0314297
1775801474382892634,-0.00306892,0.00306892,0.0583057,-0.0153437,0.0900176,-0.0125291,0.00920582,0.00306892,-0.0398932,-0.0214815,0.0957243,-0.0282892
1775801474383900413,0.00306892,0.00306892,0.0337563,-0.00920582,0.091933,-0.00938726,0.00920582,0.00306892,-0.0398932,-0.0214815,0.0976383,-0.0251501
