stage,case_label,diag_csv,side,axis,window,touchdown_time_sec,sample_count,dt_ms,output_mean_abs_rad,output_range_rad,output_std_rad,output_net_delta_abs_rad,output_path_length_rad,output_hp_rms_rad,output_vel_rms_radps,output_flip_rate,output_direction_change_rate_hz,output_extrema_rate_hz,output_dominant_freq_hz,joint_mean_abs_rad,joint_range_rad,joint_std_rad,joint_net_delta_abs_rad,joint_path_length_rad,joint_hp_rms_rad,joint_vel_rms_radps,joint_flip_rate,joint_direction_change_rate_hz,joint_extrema_rate_hz,joint_dominant_freq_hz,tracking_err_rms_rad,joint_to_output_hp_rms_ratio
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,right,roll,touchdown,1778045947.3183627,15,9.996823841241197,0.011765859466666667,0.0611869,0.016889001168024994,0.032655500000000004,0.09322567999999998,0.007360112115325281,1.0835078583425741,0.23076923076923078,21.435379645452347,21.435379645452347,6.668784778585175,0.01477365733333333,0.02262006,0.007004086656243355,0.021423460000000002,0.039024039999999996,0.0022919801133008,0.34899143867839694,0.2727272727272727,21.435379645452347,14.290253096968232,13.33756955717035,0.028017335551308777,0.31140559782077526
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,right,pitch,touchdown,1778045947.3183627,15,9.996823841241197,0.32342122000000006,0.4705393,0.11384980982751422,0.39927630000000003,0.5493942999999999,0.05440957314358192,8.597404140034996,0.25,21.435379645452347,14.290253096968232,6.668784778585175,0.3570532,0.03561200000000003,0.01010345524527789,0.01577400000000001,0.09478000000000003,0.006544428943856383,0.8831199185261581,0.23076923076923078,21.435379645452347,21.435379645452347,13.33756955717035,0.1252565086184054,0.12028083599528028
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,left,roll,swing,1778045425.1428285,33,9.99728664611895,0.05099856484848486,0.3794326,0.08520523867453739,0.3749701,0.4096171,0.018976803349444,2.8063515212543715,0.18518518518518517,15.62924076610906,6.251696306443624,3.0311254819120603,0.026252223030303026,0.0494739,0.01272674097510113,0.024882790000000002,0.08157420999999998,0.002253481680789853,0.4034972548953497,0.24,18.755088919330873,3.125848153221812,3.0311254819120603,0.0790283543056417,0.11874927717243157
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,left,pitch,swing,1778045425.1428285,33,9.99728664611895,0.32070633333333337,0.15720699999999999,0.048261746601948693,0.148696,0.30321800000000004,0.009354669327230026,1.6957062157397218,0.16,12.503392612887248,9.377544459665437,6.062250963824121,0.2899465757575758,0.13436499999999998,0.028805958531368598,0.027744999999999992,0.34576700000000005,0.01611674315306059,1.9426416640246782,0.1,9.377544459665437,6.251696306443624,3.0311254819120603,0.06347098839102264,1.7228554627951618
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,right,roll,swing,1778045425.1428285,33,9.99728664611895,0.11758516393939393,0.23642839999999998,0.0726611765366814,0.1194305,0.4337623,0.011761734349253703,2.0154711279390165,0.26666666666666666,25.006785225774497,21.880937072552683,3.0311254819120603,0.02303789878787879,0.026914879999999995,0.007108502083749093,0.026914879999999995,0.026914879999999995,0.0005122741412803318,0.10293765336485325,0.0,0.0,0.0,3.0311254819120603,0.11025878731326424,0.04355430296832339
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,right,pitch,swing,1778045425.1428285,33,9.99728664611895,0.3676251727272728,0.549951,0.14454730631781218,0.16546399999999997,0.9344379999999999,0.06004299849364333,7.775709070416564,0.2,3.125848153221812,3.125848153221812,3.0311254819120603,0.18693403030303038,0.030818999999999985,0.007572961025652474,0.020436999999999983,0.042267,0.000988180654379672,0.18838026508928968,0.05555555555555555,3.125848153221812,0.0,3.0311254819120603,0.22325409812773195,0.01645788316991346
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,left,roll,touchdown,1778045425.1428285,15,9.99728664611895,0.43130799999999997,0.484352,0.12351752124401892,0.22247,0.7529039999999998,0.04687728529369096,7.131460560137683,0.23076923076923078,21.434387336378137,21.434387336378137,6.668476060206532,0.023106211933333332,0.122731,0.034658926753273325,0.09998947,0.17875729,0.01191478071381501,1.7801023117972015,0.36363636363636365,28.57918311517085,28.57918311517085,6.668476060206532,0.4395406125948354,0.2541695970482868
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,left,pitch,touchdown,1778045425.1428285,15,9.99728664611895,0.4100000000000001,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.67933242144573,0.1534096933333333,0.26494779999999996,0.07071192508427855,0.20001699999999997,0.3298786,0.022614251758866364,3.478193283477652,0.07692307692307693,7.144795778792712,7.144795778792712,6.668476060206532,0.26615552187474645,nan
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,right,roll,touchdown,1778045425.1428285,15,9.99728664611895,0.020693803333333326,0.0764389,0.02156589958995224,0.06755130000000001,0.14767953999999997,0.014297169905722261,1.8101636621761694,0.38461538461538464,35.72397889396356,35.72397889396356,20.005428180619596,0.017894642266666663,0.0540745,0.02048735123404162,0.0411168,0.06703219999999999,0.003046368304334648,0.622273284762903,0.15384615384615385,14.289591557585425,14.289591557585425,6.668476060206532,0.043364461088896515,0.21307491793291047
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,right,pitch,touchdown,1778045425.1428285,15,9.99728664611895,0.29509684666666663,0.47786900000000004,0.1262471490694249,0.405996,0.6077899999999998,0.05710994156219906,7.440663693573025,0.23076923076923078,21.434387336378137,21.434387336378137,6.668476060206532,0.2750436,0.12852300000000003,0.05198369999631294,0.11741300000000002,0.13963300000000003,0.006257290893037714,1.4429620480927972,0.08333333333333333,7.144795778792712,0.0,6.668476060206532,0.10916244731600393,0.10956570295598761
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,left,roll,swing,1778045425.452839,32,9.99728664611895,0.3738841,0.6017351,0.1282209785173603,0.3019911,0.9909790999999999,0.030805811092243736,4.9172581131201865,0.2413793103448276,22.586773752312446,19.360091787696383,6.251696306443624,0.09289455153125,0.17552600000000002,0.06709403837998504,0.08204900999999999,0.28865901000000005,0.00619311746854382,1.362484550132615,0.23076923076923078,19.360091787696383,12.906727858464254,3.125848153221812,0.3333834429366818,0.20103731240834358
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,left,pitch,swing,1778045425.452839,32,9.99728664611895,0.36658968125,0.4858935,0.13065331184095563,0.4858935,0.4858935,0.021797990088518484,4.145114162054654,0.0,0.0,0.0,3.125848153221812,0.16055001249999998,0.1549488,0.039872735555324564,0.024366,0.2855316,0.013324548512166705,1.6304612438865898,0.03333333333333333,3.2266819646160636,3.2266819646160636,3.125848153221812,0.25465087969422834,0.6112741797779355
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,right,roll,swing,1778045425.452839,32,9.99728664611895,0.041099366875,0.2104925,0.052374951766709206,0.2104925,0.30362056000000004,0.009286748234591892,1.629363260581753,0.3333333333333333,32.266819646160634,32.266819646160634,3.125848153221812,0.022450891062500002,0.1160456,0.022481469003320764,0.1160456,0.14015341999999997,0.004819483288548243,0.6930344662023943,0.07692307692307693,6.453363929232127,3.2266819646160636,6.251696306443624,0.04527496617179417,0.5189634915046274
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,right,pitch,swing,1778045425.452839,32,9.99728664611895,0.29219637500000006,0.20154999999999998,0.056896186390076924,0.16546399999999997,0.5326840000000002,0.01775198500502831,2.572965425523145,0.13333333333333333,12.906727858464254,12.906727858464254,3.125848153221812,0.27193849999999997,0.11869600000000002,0.03960149204654416,0.070832,0.28744200000000003,0.006374388561735233,1.2321881914912165,0.06896551724137931,6.453363929232127,3.2266819646160636,3.125848153221812,0.06553503298618228,0.35908032594268563
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,left,roll,touchdown,1778045425.452839,16,9.99728664611895,0.031266897625,0.1672619,0.04445818351482441,0.1499198,0.21077765999999998,0.01432954330247007,1.9844985332762581,0.21428571428571427,20.005428180619596,20.005428180619596,6.251696306443624,0.036241775,0.1559148,0.050208239079781614,0.15527259999999998,0.20856538,0.009500165312269496,1.7816172232146337,0.21428571428571427,20.005428180619596,20.005428180619596,6.251696306443624,0.027239206551675017,0.6629775361111401
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,left,pitch,touchdown,1778045425.452839,16,9.99728664611895,0.2355499075,0.4182695,0.14492908283312092,0.28889570000000003,0.6342132999999999,0.04183724108260243,6.4172435145453735,0.21428571428571427,20.005428180619596,20.005428180619596,6.251696306443624,0.26852331250000006,0.08164899999999997,0.02794719124911918,0.07413399999999998,0.10187599999999991,0.00440632545660371,0.8123872439645184,0.15384615384615385,13.336952120413065,6.668476060206532,6.251696306443624,0.13240359462893617,0.1053206507547658
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,right,roll,touchdown,1778045425.452839,16,9.99728664611895,0.066422161875,0.2305232,0.086093125488545,0.17561680000000002,0.35237535999999997,0.01989106133220517,3.42591913592649,0.35714285714285715,33.34238030103266,33.34238030103266,6.251696306443624,0.045446526875000004,0.1418305,0.051467403916493494,0.0753093,0.21873949999999998,0.014977786981383221,2.3214687418898308,0.21428571428571427,20.005428180619596,20.005428180619596,6.251696306443624,0.06696399870884588,0.7529908400178236
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,right,pitch,touchdown,1778045425.452839,16,9.99728664611895,0.40429331250000006,0.06264299999999995,0.015464409541422633,0.045813999999999966,0.07947199999999993,0.010777695487257878,1.4157133834092106,0.5,6.668476060206532,0.0,6.251696306443624,0.22545250000000003,0.114121,0.03025073210890936,0.00043799999999999395,0.22868,0.017655224740783366,2.3958312469069143,0.14285714285714285,13.336952120413065,13.336952120413065,6.251696306443624,0.18250883219535566,1.6381261431682281
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,left,roll,swing,1778045425.8128414,33,9.99728664611895,0.015977589181818182,0.0713231,0.014594363002870318,0.02542937,0.14750361000000003,0.005846912849164944,0.7800854501961293,0.25,21.880937072552683,15.62924076610906,3.0311254819120603,0.015025473363636362,0.03624049,0.010790019309261673,0.009024809,0.08595570899999998,0.0024429452930643265,0.3965032432850541,0.14814814814814814,12.503392612887248,12.503392612887248,3.0311254819120603,0.013265339111590968,0.4178179760988276
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,left,pitch,swing,1778045425.8128414,33,9.99728664611895,0.30685309090909096,0.19740599999999997,0.04847376336107683,0.09264599999999995,0.41106000000000004,0.01388036953346696,2.2982854522156013,0.17857142857142858,15.62924076610906,9.377544459665437,3.0311254819120603,0.2956106363636364,0.10733599999999999,0.03233442281027805,0.036385999999999974,0.22049199999999997,0.004570670114417761,0.8229007599096008,0.1724137931034483,15.62924076610906,9.377544459665437,3.0311254819120603,0.05859454175660618,0.3292902327562258
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,right,roll,swing,1778045425.8128414,33,9.99728664611895,0.10307325727272726,0.2890002,0.09740213728060688,0.0219054,0.6765323599999999,0.018218433320294946,3.054658047503502,0.16129032258064516,15.62924076610906,15.62924076610906,3.0311254819120603,0.032806521212121215,0.012496300000000002,0.0027406749513475674,0.010847100000000002,0.028167900000000013,0.0013116472850611045,0.1627969611376124,0.125,6.251696306443624,3.125848153221812,3.0311254819120603,0.11548327704257419,0.07199561356354157
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,right,pitch,swing,1778045425.8128414,33,9.99728664611895,0.2973696363636363,0.76,0.2638064087475247,0.3737163,1.1567897,0.05196438640430896,7.922491989717171,0.14285714285714285,9.377544459665437,6.251696306443624,3.0311254819120603,0.2731748787878788,0.160955,0.044670257543645425,0.160955,0.160955,0.001983844549710443,0.5327261518263867,0.0,0.0,0.0,3.0311254819120603,0.31778448194897274,0.038177003270569554
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,left,roll,touchdown,1778045425.8128414,15,9.99728664611895,0.32155146733333334,0.48881789,0.17646114710861155,0.43769089,0.60399089,0.04251220776300671,7.316762218971463,0.25,21.434387336378137,21.434387336378137,6.668476060206532,0.015585676733333335,0.08514624999999999,0.025037252882080637,0.07951572999999999,0.10663778999999998,0.007458694258856197,1.1384456633203797,0.3,21.434387336378137,21.434387336378137,6.668476060206532,0.3574019619371428,0.17544829241605764
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,left,pitch,touchdown,1778045425.8128414,15,9.99728664611895,0.31561400000000006,0.21520999999999998,0.07596030816858676,0.177679,0.252741,0.012422400684857504,2.3379568539877336,0.1,7.144795778792712,0.0,6.668476060206532,0.20844633333333332,0.10649800000000001,0.03296040131565283,0.01836600000000002,0.20909400000000003,0.01404158921967432,2.088128695545157,0.15384615384615385,14.289591557585425,14.289591557585425,6.668476060206532,0.14535818051168178,1.1303442527651322
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,right,roll,touchdown,1778045425.8128414,15,9.99728664611895,0.01708081266666667,0.077888,0.021652650397449843,0.04143048,0.16216049999999999,0.017512205716461834,2.2643455973593816,0.25,21.434387336378137,14.289591557585425,13.336952120413065,0.0184540134,0.04200579,0.015749330785041243,0.026680779999999998,0.0589116,0.002885496769741353,0.5479769017711962,0.25,21.434387336378137,14.289591557585425,6.668476060206532,0.03249509839282005,0.16477060722447584
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,right,pitch,touchdown,1778045425.8128414,15,9.99728664611895,0.3398913133333333,0.7592829999999999,0.24909886028970962,0.6809000000000001,0.8387520000000002,0.08827825412867518,12.913369357739604,0.25,21.434387336378137,21.434387336378137,6.668476060206532,0.35703240000000014,0.06290700000000005,0.01675551403687754,0.005512000000000017,0.13901800000000003,0.008752048065555651,1.2546194961941133,0.23076923076923078,21.434387336378137,21.434387336378137,6.668476060206532,0.27162656929803336,0.09914160799780415
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,left,roll,swing,1778045426.1128397,32,9.99728664611895,0.35658640656249996,0.48881789,0.13198068865234083,0.22530389,0.83811389,0.031349720796399194,5.177604893495274,0.25,22.586773752312446,16.133409823080317,3.125848153221812,0.10453161409375,0.22377945000000002,0.09329734454766685,0.20980193,0.25361799,0.0029180480738342043,1.1147561126916334,0.15384615384615385,12.906727858464254,9.680045893848192,3.125848153221812,0.29308885129332113,0.09308051235242162
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,left,pitch,swing,1778045426.1128397,32,9.99728664611895,0.2408965778125,0.76,0.25828923351836924,0.722469,0.7975310000000002,0.01006010507388451,3.120233772979293,0.041666666666666664,3.2266819646160636,0.0,3.125848153221812,0.270208375,0.26170099999999996,0.07071966455827103,0.173569,0.364297,0.009762981920730671,1.564132167614416,0.06666666666666667,6.453363929232127,6.453363929232127,3.125848153221812,0.3762331929160976,0.9704652037954202
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,right,roll,swing,1778045426.1128397,32,9.99728664611895,0.011960022343750003,0.077888,0.016277627911873427,0.008730100000000001,0.2392705,0.012553144003337844,1.5934648234389277,0.2413793103448276,22.586773752312446,19.360091787696383,12.503392612887248,0.01119608976875,0.04200579,0.012322197690272384,0.0248209,0.07836602079999999,0.0019472379671343363,0.38215303165726594,0.28,22.586773752312446,9.680045893848192,6.251696306443624,0.023501822062713316,0.15511954348779647
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,right,pitch,swing,1778045426.1128397,32,9.99728664611895,0.26766686562499986,0.7592829999999999,0.19490881469002186,0.28949359999999996,1.2301584000000003,0.06104741673634699,8.921496212202491,0.10344827586206896,9.680045893848192,9.680045893848192,3.125848153221812,0.31459253125,0.267205,0.06379274508760008,0.227744,0.372274,0.009406273553865398,1.5431496018513196,0.1,9.680045893848192,9.680045893848192,3.125848153221812,0.20013487971629831,0.15408143467379515
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,left,roll,touchdown,1778045426.1128397,14,9.99728664611895,0.06611851321428572,0.28363414000000003,0.09014839819945655,0.28152934,0.30480315,0.019305425176482212,3.2878606611250176,0.36363636363636365,30.77758181633784,23.08318636225338,7.144795778792712,0.08980582428571429,0.20647016,0.07564979164666018,0.20647016,0.22181976,0.009540864659032023,2.1832431768491194,0.16666666666666666,15.38879090816892,15.38879090816892,7.144795778792712,0.04398559975704242,0.49420639907245684
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,left,pitch,touchdown,1778045426.1128397,14,9.99728664611895,0.29326756428571427,0.714796,0.29849966908090336,0.6632039999999999,0.8531219999999999,0.06219500757694386,11.131937114913688,0.2,15.38879090816892,15.38879090816892,7.144795778792712,0.34899542857142857,0.145945,0.0531711438211075,0.09834999999999999,0.23992799999999997,0.016023992880970225,2.4718368512973377,0.2727272727272727,23.08318636225338,15.38879090816892,7.144795778792712,0.452877109270212,0.2576411436423787
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,right,roll,touchdown,1778045426.1128397,14,9.99728664611895,0.15385163857142858,0.3847519,0.12005614038154525,0.18313234,0.7480054599999999,0.05171170643638926,7.386461771421227,0.4166666666666667,38.4719772704223,38.4719772704223,7.144795778792712,0.020023787857142854,0.02989725,0.011217000642340803,0.025682450000000002,0.03465955,0.0021922889794103663,0.38707260449949954,0.2857142857142857,15.38879090816892,7.69439545408446,7.144795778792712,0.156647635479249,0.042394442776842185
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,right,pitch,touchdown,1778045426.1128397,14,9.99728664611895,0.22344150714285718,0.33297509999999997,0.10685913214094034,0.2512051,0.7794850999999999,0.059293404755271804,8.150791000697591,0.36363636363636365,30.77758181633784,23.08318636225338,7.144795778792712,0.18059983571428573,0.1701398,0.05530872267483942,0.08682500000000001,0.27216260000000003,0.02077173682960734,2.8626478502527335,0.25,23.08318636225338,23.08318636225338,7.144795778792712,0.4292252829214597,0.35032120208547335
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,left,roll,swing,1778046113.9219964,33,9.998943883439768,0.02276372060606061,0.1519936,0.02479888869778327,0.1287511,0.21595204,0.01363894649245729,1.796926342321377,0.2857142857142857,25.002640570275577,18.751980427706684,3.030623099427343,0.019726080303030302,0.04435833,0.00879297350174763,0.02396673,0.08194428999999998,0.0028713768517973047,0.42545983576095525,0.16666666666666666,12.501320285137789,6.250660142568894,3.030623099427343,0.020283795821715706,0.21052775985192512
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,left,pitch,swing,1778046113.9219964,33,9.998943883439768,0.30726563636363646,0.17451299999999997,0.04473485186838054,0.13220699999999996,0.39366500000000004,0.01234437176187134,2.0689552174510233,0.17857142857142858,15.626650356422235,15.626650356422235,6.061246198854686,0.28854100000000005,0.12017599999999998,0.02956704448906217,0.028835,0.26889099999999994,0.009285710947292898,1.4007907325540112,0.16129032258064516,15.626650356422235,15.626650356422235,3.030623099427343,0.05897211458354317,0.7522222375037443
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,right,roll,swing,1778046113.9219964,33,9.998943883439768,0.18271095666666662,0.30365149999999996,0.07997582587539095,0.1449175,0.7608275,0.02193985907898495,3.534593786716159,0.22580645161290322,21.87731049899113,21.87731049899113,3.030623099427343,0.019156160606060606,0.013162700000000001,0.002782698672799416,0.002389799999999999,0.041176,0.0018926476190437038,0.2927856978991303,0.2857142857142857,12.501320285137789,6.250660142568894,3.030623099427343,0.1775099980957714,0.0862652586887658
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,right,pitch,swing,1778046113.9219964,33,9.998943883439768,0.35556118484848487,0.76,0.2455257522592403,0.548845,0.9711549999999999,0.0370096849884402,6.544981199268554,0.1111111111111111,3.125330071284447,0.0,3.030623099427343,0.2404337575757575,0.154992,0.04055185216337997,0.154992,0.154992,0.0023753866987562123,0.5404932470955496,0.0,0.0,0.0,3.030623099427343,0.2815058979789045,0.06418284023487779
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,left,roll,touchdown,1778046113.9219964,14,9.998943883439768,0.3381573857142858,0.4946626,0.14216363618155892,0.3608726,0.6709486,0.04868011442801206,7.738259964121413,0.25,23.079360526408223,23.079360526408223,7.143611591507309,0.029305527071428573,0.13938679999999998,0.04450857647495759,0.13938679999999998,0.17952733999999998,0.010777648097393051,1.8266241499687321,0.36363636363636365,30.772480701877633,23.079360526408223,7.143611591507309,0.34564342498487277,0.22139734517943646
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,left,pitch,touchdown,1778046113.9219964,14,9.998943883439768,0.4100000000000001,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.574446366029235,0.18403507142857142,0.14934599999999998,0.03845713016828754,0.05237800000000001,0.24631399999999998,0.019554242442078682,2.6009639714558004,0.08333333333333333,7.693120175469408,7.693120175469408,7.143611591507309,0.22921409163721024,nan
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,right,roll,touchdown,1778046113.9219964,14,9.998943883439768,0.014565728571428573,0.07094929999999999,0.018667659434460224,0.035341159999999996,0.1489146,0.01674176175209177,2.200596878022333,0.4,30.772480701877633,23.079360526408223,14.287223183014618,0.011851862142857144,0.0312897,0.011689557275683988,0.01788519,0.04522780999999999,0.0025100820205737552,0.4498397748123876,0.2,15.386240350938817,15.386240350938817,7.143611591507309,0.0256502592459117,0.14992938364208516
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,right,pitch,touchdown,1778046113.9219964,14,9.998943883439768,0.3337198571428571,0.745476,0.21496283270431962,0.670946,0.827382,0.09900797981735054,12.694381855589041,0.25,23.079360526408223,23.079360526408223,7.143611591507309,0.3310110714285714,0.10053099999999998,0.030562141778126845,0.028976000000000002,0.18077200000000004,0.012615178868105897,1.8824574167081014,0.2727272727272727,23.079360526408223,15.386240350938817,7.143611591507309,0.22252251953630606,0.12741577892386372
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,left,roll,swing,1778046114.2519724,33,9.998943883439768,0.3500307757575757,0.4775843,0.11312334783147654,0.1390673,0.9777033,0.03841574091131085,5.166840720721964,0.22580645161290322,21.87731049899113,21.87731049899113,6.061246198854686,0.14143984390909087,0.25060486,0.09402481460971046,0.111136419,0.39790866100000005,0.009462388378737313,1.7430031266882382,0.13793103448275862,12.501320285137789,6.250660142568894,3.030623099427343,0.2606954154816814,0.24631539453014367
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,left,pitch,swing,1778046114.2519724,33,9.998943883439768,0.31211534242424244,0.76,0.293072095663954,0.679097,0.840903,0.016080761355720844,4.1354159580202365,0.0625,3.125330071284447,0.0,3.030623099427343,0.25932563636363637,0.261766,0.07945195859813582,0.21824799999999997,0.30528400000000006,0.005288127155163262,1.0964855476799873,0.06451612903225806,6.250660142568894,6.250660142568894,3.030623099427343,0.3824574132254937,0.32884805875699247
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,right,roll,swing,1778046114.2519724,33,9.998943883439768,0.016943310424242422,0.1467558,0.027123682602491647,0.1157152,0.251420048,0.009605848791386627,1.3768140029340608,0.25925925925925924,21.87731049899113,18.751980427706684,3.030623099427343,0.007922563330303034,0.0365544,0.009633965487016257,0.0178296,0.08799995999999997,0.002428226645369125,0.4136217304560999,0.24,18.751980427706684,12.501320285137789,6.061246198854686,0.02689104117512412,0.2527862657536799
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,right,pitch,swing,1778046114.2519724,33,9.998943883439768,0.24465117878787881,0.527379,0.13268576133636412,0.363317,0.6988170000000001,0.02709141254990557,3.920328933348619,0.0967741935483871,9.375990213853342,9.375990213853342,3.030623099427343,0.2744014787878788,0.2931382,0.0811451995462222,0.21515100000000004,0.45423539999999996,0.00967691991509989,1.7216904675660165,0.0967741935483871,9.375990213853342,9.375990213853342,3.030623099427343,0.07699499248921085,0.3571951036984087
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,left,roll,touchdown,1778046114.2519724,15,9.998943883439768,0.017710962200000006,0.08865120000000001,0.023375641295758337,0.07247677000000001,0.11429053000000003,0.009030893625457087,1.336753566487642,0.38461538461538464,35.718057957536544,35.718057957536544,6.667370818740154,0.031248251999999994,0.187525,0.05010504983804852,0.16684161,0.27199059000000003,0.019189511939067375,2.715349675090717,0.25,21.430834774521927,14.287223183014618,13.334741637480308,0.037079293293901375,2.1248740971739797
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,left,pitch,touchdown,1778046114.2519724,15,9.998943883439768,0.29089267999999996,0.746955,0.22578785778581295,0.69012,0.91865,0.06839136330199021,11.029964058852148,0.3076923076923077,28.574446366029235,28.574446366029235,6.667370818740154,0.3207204666666667,0.128872,0.036190532489159224,0.06694299999999997,0.26228699999999994,0.016404001713139545,2.3593405063417565,0.23076923076923078,21.430834774521927,21.430834774521927,13.334741637480308,0.2804472556191437,0.23985487232804123
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,right,roll,touchdown,1778046114.2519724,15,9.998943883439768,0.13384725333333333,0.40613,0.10058378311095462,0.233813,0.8938886,0.06914434226546329,9.278602873877368,0.38461538461538464,35.718057957536544,35.718057957536544,20.002112456220463,0.025373360000000005,0.049651299999999995,0.014357100500768097,0.045380199999999996,0.05994519999999999,0.0050252698346654676,0.70227314838365,0.3,21.430834774521927,14.287223183014618,6.667370818740154,0.1258969901125731,0.07267796134891466
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,right,pitch,touchdown,1778046114.2519724,15,9.998943883439768,0.15759503333333333,0.2631445,0.05810574020136813,0.1818175,0.6949734999999999,0.05646750408167077,7.195268265800296,0.5,42.86166954904385,42.86166954904385,26.669483274960616,0.19469225333333334,0.1550502,0.045387797143488784,0.1550502,0.1550502,0.014461421979515247,2.004598216510848,0.0,0.0,0.0,6.667370818740154,0.364105650205751,0.25610166793629174
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,left,roll,swing,1778046114.6220117,33,9.998943883439768,0.02635238996969697,0.3859137,0.0582131459572431,0.3071028,0.55657528,0.04218551768182875,5.014251648498596,0.34615384615384615,28.127970641560026,21.87731049899113,15.153115497136714,0.008899596666666666,0.0344586,0.010295327928178293,0.014799399999999999,0.1179,0.0038187405790296044,0.54208216930922,0.11538461538461539,9.375990213853342,3.125330071284447,3.030623099427343,0.0574471344600616,0.0905225487057259
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,left,pitch,swing,1778046114.6220117,33,9.998943883439768,0.2994876363636364,0.252584,0.06421423430032362,0.04875499999999999,0.581019,0.02106264043683821,3.3474989077825144,0.27586206896551724,25.002640570275577,21.87731049899113,3.030623099427343,0.2858771818181819,0.19054600000000002,0.055389491843617904,0.12503699999999998,0.350967,0.009566589943296502,1.5986161070979605,0.20689655172413793,18.751980427706684,18.751980427706684,3.030623099427343,0.0863107805382457,0.4541970875866397
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,right,roll,swing,1778046114.6220117,33,9.998943883439768,0.18154768909090907,0.34169514,0.09843856894579,0.17172014000000002,0.86817834,0.02275894480372654,3.495936868647779,0.3,28.127970641560026,28.127970641560026,3.030623099427343,0.03586195524242424,0.08108413,0.021023948966456586,0.0250927,0.16176156,0.0049439392338733274,0.8849402419804393,0.1111111111111111,9.375990213853342,3.125330071284447,6.061246198854686,0.17333568084357273,0.21723059994696278
