timestamp_ns,phase_sin,phase_cos,cmd_linear_x,cmd_linear_y,cmd_angular_z,left_contact,right_contact,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint
1779267050770408878,0.584877,-0.811122,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.08437,0.315717,0.0705805,-10.0855,1.44219,1.46028,nan,nan,0,1.11414,0.146594,-0.0153437,1.3431,0.607069,0.613508,nan,nan,0,-0.550643,-0.229429,0.438826,-0.170937,-0.585321,-0.617559,nan,nan,0,0.60118,0.630571,-0.371314,2.3199,0.79059,0.78897,nan,nan,0,-0.896631,-0.201527,-0.370481,1.11697,-0.658315,nan,-8.95053,-8.63177,1,0.0464629,0.335014,-4.91866,3.8208,0.0232315,nan,-8.45304,-8.57036,1,3.11558,-0.58877,0.389727,-12.0879,1.15779,1.15867,nan,nan,0,-1.11326,0.0342274,-0.383589,2.66178,-0.606629,-0.621813,nan,nan,0,-2.64308,0.300569,-2.26164,5.20146,-1.01154,-1.01569,nan,nan,0,-1.20473,0.318402,-1.85657,-10.9157,-0.112367,-0.0970957,nan,nan,0,4.08043,-0.0935726,0.399805,-20.0306,1.83022,nan,38.2759,38.8518,1,3.57368,-0.346016,-1.73211,3.02442,1.78684,nan,75.516,75.6358,1
1779267050780308263,0.489603,-0.871946,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.06535,0.315717,0.0705805,-10.0855,1.43267,1.45092,nan,nan,0,1.1072,0.146594,-0.0153437,1.3431,0.603599,0.61037,nan,nan,0,-0.52184,-0.229429,0.438826,-0.170937,-0.57092,-0.599725,nan,nan,0,0.602397,0.630571,-0.371314,2.3199,0.791198,0.789911,nan,nan,0,-0.913211,-0.201527,-0.370481,1.11697,-0.666606,nan,-9.11634,-8.80353,1,0.0507866,0.335014,-4.91866,3.8208,0.0253933,nan,-8.37738,-8.51427,1,3.12037,-0.58877,0.389727,-12.0879,1.16019,1.15777,nan,nan,0,-1.1016,0.0342274,-0.383589,2.66178,-0.6008,-0.612813,nan,nan,0,-2.6357,0.300569,-2.26164,5.20146,-1.00785,-1.01384,nan,nan,0,-1.21409,0.318402,-1.85657,-10.9157,-0.117043,-0.106334,nan,nan,0,4.06947,-0.0935726,0.399805,-20.0306,1.82474,nan,38.1663,38.4979,1,3.57169,-0.346016,-1.73211,3.02442,1.78585,nan,75.4812,75.5704,1
1779267050790532178,0.384663,-0.923057,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.04754,0.315717,0.0705805,-10.0855,1.42377,1.44121,nan,nan,0,1.10138,0.146594,-0.0153437,1.3431,0.60069,0.606841,nan,nan,0,-0.4965,-0.229429,0.438826,-0.170937,-0.55825,-0.583559,nan,nan,0,0.602947,0.630571,-0.371314,2.3199,0.791474,0.790674,nan,nan,0,-0.929495,-0.201527,-0.370481,1.11697,-0.674747,nan,-9.27917,-8.97224,1,0.0554431,0.335014,-4.91866,3.8208,0.0277216,nan,-8.29589,-8.44558,1,3.13105,-0.58877,0.389727,-12.0879,1.16553,1.15835,nan,nan,0,-1.09198,0.0342274,-0.383589,2.66178,-0.595988,-0.605662,nan,nan,0,-2.62701,0.300569,-2.26164,5.20146,-1.00351,-1.01104,nan,nan,0,-1.2193,0.318402,-1.85657,-10.9157,-0.119651,-0.113088,nan,nan,0,4.07319,-0.0935726,0.399805,-20.0306,1.8266,nan,38.2035,38.2666,1,3.57168,-0.346016,-1.73211,3.02442,1.78584,nan,75.481,75.5163,1
1779267050800385985,0.278505,-0.960435,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.03177,0.315717,0.0705805,-10.0855,1.41589,1.43172,nan,nan,0,1.0972,0.146594,-0.0153437,1.3431,0.5986,0.60343,nan,nan,0,-0.474416,-0.229429,0.438826,-0.170937,-0.547208,-0.569236,nan,nan,0,0.601901,0.630571,-0.371314,2.3199,0.79095,0.791207,nan,nan,0,-0.944867,-0.201527,-0.370481,1.11697,-0.682434,nan,-9.4329,-9.13778,1,0.0602839,0.335014,-4.91866,3.8208,0.0301419,nan,-8.21117,-8.36848,1,3.14845,-0.58877,0.389727,-12.0879,1.17423,1.16116,nan,nan,0,-1.08389,0.0342274,-0.383589,2.66178,-0.591944,-0.599946,nan,nan,0,-2.61744,0.300569,-2.26164,5.20146,-0.998721,-1.00736,nan,nan,0,-1.22038,0.318402,-1.85657,-10.9157,-0.120188,-0.117534,nan,nan,0,4.09104,-0.0935726,0.399805,-20.0306,1.83552,nan,38.3819,38.1733,1,3.57382,-0.346016,-1.73211,3.02442,1.78691,nan,75.5184,75.4859,1
1779267050810401676,0.16704,-0.98595,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.01935,0.315717,0.0705805,-10.0855,1.40967,1.42291,nan,nan,0,1.09372,0.146594,-0.0153437,1.3431,0.596861,0.600563,nan,nan,0,-0.455766,-0.229429,0.438826,-0.170937,-0.537883,-0.556712,nan,nan,0,0.600082,0.630571,-0.371314,2.3199,0.790041,0.791296,nan,nan,0,-0.959241,-0.201527,-0.370481,1.11697,-0.68962,nan,-9.57663,-9.29823,1,0.0654902,0.335014,-4.91866,3.8208,0.0327451,nan,-8.12006,-8.2861,1,3.17201,-0.58877,0.389727,-12.0879,1.186,1.16686,nan,nan,0,-1.07891,0.0342274,-0.383589,2.66178,-0.589455,-0.595279,nan,nan,0,-2.60734,0.300569,-2.26164,5.20146,-0.993672,-1.00299,nan,nan,0,-1.21729,0.318402,-1.85657,-10.9157,-0.118644,-0.119833,nan,nan,0,4.12433,-0.0935726,0.399805,-20.0306,1.85217,nan,38.7149,38.2243,1,3.57722,-0.346016,-1.73211,3.02442,1.78861,nan,75.5779,75.4884,1
1779267050820409059,0.0535014,-0.998568,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.01233,0.315717,0.0705805,-10.0855,1.40617,1.41527,nan,nan,0,1.09075,0.146594,-0.0153437,1.3431,0.595377,0.598327,nan,nan,0,-0.442197,-0.229429,0.438826,-0.170937,-0.531098,-0.545922,nan,nan,0,0.597791,0.630571,-0.371314,2.3199,0.788896,0.790848,nan,nan,0,-0.972992,-0.201527,-0.370481,1.11697,-0.696496,nan,-9.71415,-9.45085,1,0.071507,0.335014,-4.91866,3.8208,0.0357535,nan,-8.01477,-8.19917,1,3.2027,-0.58877,0.389727,-12.0879,1.20135,1.17575,nan,nan,0,-1.07738,0.0342274,-0.383589,2.66178,-0.588689,-0.591685,nan,nan,0,-2.59691,0.300569,-2.26164,5.20146,-0.988455,-0.998166,nan,nan,0,-1.21024,0.318402,-1.85657,-10.9157,-0.115121,-0.120057,nan,nan,0,4.17364,-0.0935726,0.399805,-20.0306,1.87682,nan,39.208,38.424,1,3.58276,-0.346016,-1.73211,3.02442,1.79138,nan,75.6749,75.5234,1
1779267050830387794,-0.0604194,-0.998173,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.0095,0.315717,0.0705805,-10.0855,1.40475,1.4095,nan,nan,0,1.08814,0.146594,-0.0153437,1.3431,0.594068,0.596573,nan,nan,0,-0.432937,-0.229429,0.438826,-0.170937,-0.526468,-0.537109,nan,nan,0,0.594664,0.630571,-0.371314,2.3199,0.787332,0.789965,nan,nan,0,-0.98545,-0.201527,-0.370481,1.11697,-0.702725,nan,-9.83873,-9.59513,1,0.0778727,0.335014,-4.91866,3.8208,0.0389364,nan,-7.90337,-8.10444,1,3.23879,-0.58877,0.389727,-12.0879,1.2194,1.18801,nan,nan,0,-1.07942,0.0342274,-0.383589,2.66178,-0.589708,-0.589463,nan,nan,0,-2.58659,0.300569,-2.26164,5.20146,-0.983296,-0.993063,nan,nan,0,-1.19925,0.318402,-1.85657,-10.9157,-0.109626,-0.118255,nan,nan,0,4.23712,-0.0935726,0.399805,-20.0306,1.90856,nan,39.8428,38.7781,1,3.58967,-0.346016,-1.73211,3.02442,1.79483,nan,75.7958,75.5907,1
1779267050840324272,-0.173132,-0.984899,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.00999,0.315717,0.0705805,-10.0855,1.40499,1.40599,nan,nan,0,1.09212,0.146594,-0.0153437,1.3431,0.596059,0.595135,nan,nan,0,-0.430866,-0.229429,0.438826,-0.170937,-0.525433,-0.530488,nan,nan,0,0.584678,0.630571,-0.371314,2.3199,0.782339,0.788701,nan,nan,0,-0.998059,-0.201527,-0.370481,1.11697,-0.70903,nan,-9.96482,-9.72983,1,0.0857682,0.335014,-4.91866,3.8208,0.0428841,nan,-7.7652,-8.00055,1,3.2853,-0.58877,0.389727,-12.0879,1.24265,1.20351,nan,nan,0,-1.08295,0.0342274,-0.383589,2.66178,-0.591474,-0.588875,nan,nan,0,-2.57597,0.300569,-2.26164,5.20146,-0.977985,-0.987855,nan,nan,0,-1.18763,0.318402,-1.85657,-10.9157,-0.103813,-0.114468,nan,nan,0,4.31323,-0.0935726,0.399805,-20.0306,1.94661,nan,40.6038,39.2849,1,3.6033,-0.346016,-1.73211,3.02442,1.80165,nan,76.0344,75.6885,1
1779267050850392309,-0.285014,-0.958523,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.01479,0.315717,0.0705805,-10.0855,1.4074,1.40461,nan,nan,0,1.09999,0.146594,-0.0153437,1.3431,0.599994,0.594915,nan,nan,0,-0.435029,-0.229429,0.438826,-0.170937,-0.527514,-0.52656,nan,nan,0,0.570266,0.630571,-0.371314,2.3199,0.775133,0.786076,nan,nan,0,-1.01052,-0.201527,-0.370481,1.11697,-0.715261,nan,-10.0894,-9.85769,1,0.0952516,0.335014,-4.91866,3.8208,0.0476258,nan,-7.59924,-7.88194,1,3.33942,-0.58877,0.389727,-12.0879,1.26971,1.22275,nan,nan,0,-1.09035,0.0342274,-0.383589,2.66178,-0.595173,-0.589726,nan,nan,0,-2.56507,0.300569,-2.26164,5.20146,-0.972537,-0.982596,nan,nan,0,-1.1746,0.318402,-1.85657,-10.9157,-0.0972997,-0.109249,nan,nan,0,4.40229,-0.0935726,0.399805,-20.0306,1.99114,nan,41.4944,39.9333,1,3.62208,-0.346016,-1.73211,3.02442,1.81104,nan,76.363,75.8437,1
1779267050860309544,-0.391538,-0.920162,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.02304,0.315717,0.0705805,-10.0855,1.41152,1.40525,nan,nan,0,1.10791,0.146594,-0.0153437,1.3431,0.603954,0.596716,nan,nan,0,-0.443627,-0.229429,0.438826,-0.170937,-0.531813,-0.525735,nan,nan,0,0.554422,0.630571,-0.371314,2.3199,0.767211,0.781229,nan,nan,0,-1.02058,-0.201527,-0.370481,1.11697,-0.720289,nan,-10.19,-9.98248,1,0.104991,0.335014,-4.91866,3.8208,0.0524957,nan,-7.42879,-7.74104,1,3.39456,-0.58877,0.389727,-12.0879,1.29728,1.24613,nan,nan,0,-1.10268,0.0342274,-0.383589,2.66178,-0.601341,-0.592014,nan,nan,0,-2.55463,0.300569,-2.26164,5.20146,-0.967315,-0.977255,nan,nan,0,-1.15784,0.318402,-1.85657,-10.9157,-0.0889224,-0.103157,nan,nan,0,4.50258,-0.0935726,0.399805,-20.0306,2.04129,nan,42.4974,40.7143,1,3.64139,-0.346016,-1.73211,3.02442,1.8207,nan,76.7009,76.0833,1
1779267050870438528,-0.495089,-0.868842,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.0216,0.315717,0.0705805,-10.0855,1.4108,1.40781,nan,nan,0,1.11991,0.146594,-0.0153437,1.3431,0.609955,0.600075,nan,nan,0,-0.45918,-0.229429,0.438826,-0.170937,-0.53959,-0.527829,nan,nan,0,0.524565,0.630571,-0.371314,2.3199,0.752282,0.774428,nan,nan,0,-1.02504,-0.201527,-0.370481,1.11697,-0.722518,nan,-10.2346,-10.0985,1,0.114823,0.335014,-4.91866,3.8208,0.0574114,nan,-7.25674,-7.58089,1,3.4461,-0.58877,0.389727,-12.0879,1.32305,1.27249,nan,nan,0,-1.12263,0.0342274,-0.383589,2.66178,-0.611316,-0.596161,nan,nan,0,-2.55287,0.300569,-2.26164,5.20146,-0.966434,-0.971925,nan,nan,0,-1.13204,0.318402,-1.85657,-10.9157,-0.0760179,-0.0960265,nan,nan,0,4.61471,-0.0935726,0.399805,-20.0306,2.09736,nan,43.6187,41.6185,1,3.65876,-0.346016,-1.73211,3.02442,1.82938,nan,77.005,76.3904,1
1779267050880320012,-0.58979,-0.807556,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.01904,0.315717,0.0705805,-10.0855,1.40952,1.41003,nan,nan,0,1.132,0.146594,-0.0153437,1.3431,0.615999,0.604774,nan,nan,0,-0.480204,-0.229429,0.438826,-0.170937,-0.550102,-0.532861,nan,nan,0,0.494568,0.630571,-0.371314,2.3199,0.737284,0.764317,nan,nan,0,-1.02656,-0.201527,-0.370481,1.11697,-0.723281,nan,-10.2498,-10.1864,1,0.124837,0.335014,-4.91866,3.8208,0.0624187,nan,-7.08149,-7.41043,1,3.49538,-0.58877,0.389727,-12.0879,1.34769,1.29959,nan,nan,0,-1.14794,0.0342274,-0.383589,2.66178,-0.623971,-0.603003,nan,nan,0,-2.54806,0.300569,-2.26164,5.20146,-0.964032,-0.968059,nan,nan,0,-1.10331,0.318402,-1.85657,-10.9157,-0.0616572,-0.0865516,nan,nan,0,4.73564,-0.0935726,0.399805,-20.0306,2.15782,nan,44.828,42.6401,1,3.68035,-0.346016,-1.73211,3.02442,1.84018,nan,77.3828,76.7182,1
1779267050890523537,-0.679927,-0.73328,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,1.99683,0.315717,0.0705805,-10.0855,1.39842,1.41051,nan,nan,0,1.14759,0.146594,-0.0153437,1.3431,0.623795,0.61046,nan,nan,0,-0.488192,-0.229429,0.438826,-0.170937,-0.554096,-0.540837,nan,nan,0,0.470246,0.630571,-0.371314,2.3199,0.725123,0.751006,nan,nan,0,-1.02257,-0.201527,-0.370481,1.11697,-0.721287,nan,-10.21,-10.2365,1,0.127613,0.335014,-4.91866,3.8208,0.0638064,nan,-7.03292,-7.23593,1,3.52861,-0.58877,0.389727,-12.0879,1.3643,1.32582,nan,nan,0,-1.17118,0.0342274,-0.383589,2.66178,-0.63559,-0.612917,nan,nan,0,-2.53848,0.300569,-2.26164,5.20146,-0.95924,-0.965523,nan,nan,0,-1.07696,0.318402,-1.85657,-10.9157,-0.0484791,-0.0743419,nan,nan,0,4.85381,-0.0935726,0.399805,-20.0306,2.21691,nan,46.0097,43.7681,1,3.69848,-0.346016,-1.73211,3.02442,1.84924,nan,77.7,77.0633,1
1779267050900365110,-0.757918,-0.65235,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,1.97823,0.315717,0.0705805,-10.0855,1.38911,1.4065,nan,nan,0,1.15746,0.146594,-0.0153437,1.3431,0.62873,0.617127,nan,nan,0,-0.499639,-0.229429,0.438826,-0.170937,-0.55982,-0.548665,nan,nan,0,0.4468,0.630571,-0.371314,2.3199,0.7134,0.737008,nan,nan,0,-1.0132,-0.201527,-0.370481,1.11697,-0.7166,nan,-10.1162,-10.2421,1,0.129452,0.335014,-4.91866,3.8208,0.064726,nan,-7.00073,-7.10134,1,3.55748,-0.58877,0.389727,-12.0879,1.37874,1.34844,nan,nan,0,-1.20082,0.0342274,-0.383589,2.66178,-0.650409,-0.624602,nan,nan,0,-2.53083,0.300569,-2.26164,5.20146,-0.955414,-0.962602,nan,nan,0,-1.0466,0.318402,-1.85657,-10.9157,-0.0332975,-0.0607849,nan,nan,0,4.96548,-0.0935726,0.399805,-20.0306,2.27274,nan,47.1263,44.953,1,3.71332,-0.346016,-1.73211,3.02442,1.85666,nan,77.9596,77.4088,1
1779267050910478017,-0.828087,-0.5606,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,1.96366,0.315717,0.0705805,-10.0855,1.38183,1.39849,nan,nan,0,1.16215,0.146594,-0.0153437,1.3431,0.631073,0.623652,nan,nan,0,-0.514726,-0.229429,0.438826,-0.170937,-0.567363,-0.555131,nan,nan,0,0.4254,0.630571,-0.371314,2.3199,0.7027,0.723894,nan,nan,0,-1.00015,-0.201527,-0.370481,1.11697,-0.710075,nan,-9.98572,-10.1968,1,0.131472,0.335014,-4.91866,3.8208,0.0657359,nan,-6.96539,-7.02425,1,3.58218,-0.58877,0.389727,-12.0879,1.39109,1.3665,nan,nan,0,-1.23711,0.0342274,-0.383589,2.66178,-0.668557,-0.637735,nan,nan,0,-2.52293,0.300569,-2.26164,5.20146,-0.951467,-0.958977,nan,nan,0,-1.01252,0.318402,-1.85657,-10.9157,-0.0162595,-0.0464307,nan,nan,0,5.07411,-0.0935726,0.399805,-20.0306,2.32706,nan,48.2127,46.1289,1,3.72555,-0.346016,-1.73211,3.02442,1.86278,nan,78.1737,77.7216,1
1779267050920387047,-0.886112,-0.463472,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,1.95124,0.315717,0.0705805,-10.0855,1.37562,1.38953,nan,nan,0,1.16242,0.146594,-0.0153437,1.3431,0.631209,0.62851,nan,nan,0,-0.53451,-0.229429,0.438826,-0.170937,-0.577255,-0.561497,nan,nan,0,0.406948,0.630571,-0.371314,2.3199,0.693474,0.712019,nan,nan,0,-0.984734,-0.201527,-0.370481,1.11697,-0.702367,nan,-9.83157,-10.1032,1,0.133792,0.335014,-4.91866,3.8208,0.066896,nan,-6.92478,-6.98228,1,3.60102,-0.58877,0.389727,-12.0879,1.40051,1.38098,nan,nan,0,-1.27673,0.0342274,-0.383589,2.66178,-0.688367,-0.653139,nan,nan,0,-2.51528,0.300569,-2.26164,5.20146,-0.947641,-0.955043,nan,nan,0,-0.97571,0.318402,-1.85657,-10.9157,0.00214504,-0.0308668,nan,nan,0,5.17708,-0.0935726,0.399805,-20.0306,2.37854,nan,49.2424,47.2634,1,3.73557,-0.346016,-1.73211,3.02442,1.86778,nan,78.349,77.9853,1
1779267050930440088,-0.933384,-0.35888,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,1.93843,0.315717,0.0705805,-10.0855,1.36921,1.38151,nan,nan,0,1.16245,0.146594,-0.0153437,1.3431,0.631227,0.631002,nan,nan,0,-0.556072,-0.229429,0.438826,-0.170937,-0.588036,-0.569186,nan,nan,0,0.392546,0.630571,-0.371314,2.3199,0.686273,0.701509,nan,nan,0,-0.96873,-0.201527,-0.370481,1.11697,-0.694365,nan,-9.67152,-9.97187,1,0.135913,0.335014,-4.91866,3.8208,0.0679564,nan,-6.88767,-6.95043,1,3.6169,-0.58877,0.389727,-12.0879,1.40845,1.39258,nan,nan,0,-1.3151,0.0342274,-0.383589,2.66178,-0.707548,-0.670991,nan,nan,0,-2.50482,0.300569,-2.26164,5.20146,-0.942412,-0.951063,nan,nan,0,-0.939405,0.318402,-1.85657,-10.9157,0.0202976,-0.0138367,nan,nan,0,5.27537,-0.0935726,0.399805,-20.0306,2.42768,nan,50.2252,48.3455,1,3.74542,-0.346016,-1.73211,3.02442,1.87271,nan,78.5215,78.2,1
1779267050940362074,-0.96799,-0.25099,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,1.92582,0.315717,0.0705805,-10.0855,1.36291,1.37455,nan,nan,0,1.16063,0.146594,-0.0153437,1.3431,0.630316,0.631714,nan,nan,0,-0.580634,-0.229429,0.438826,-0.170937,-0.600317,-0.578577,nan,nan,0,0.38048,0.630571,-0.371314,2.3199,0.68024,0.692627,nan,nan,0,-0.951962,-0.201527,-0.370481,1.11697,-0.685981,nan,-9.50384,-9.81819,1,0.139151,0.335014,-4.91866,3.8208,0.0695754,nan,-6.83101,-6.91781,1,3.62824,-0.58877,0.389727,-12.0879,1.41412,1.40191,nan,nan,0,-1.35224,0.0342274,-0.383589,2.66178,-0.726121,-0.690198,nan,nan,0,-2.49436,0.300569,-2.26164,5.20146,-0.937182,-0.946691,nan,nan,0,-0.90313,0.318402,-1.85657,-10.9157,0.0384352,0.0041467,nan,nan,0,5.36523,-0.0935726,0.399805,-20.0306,2.47261,nan,51.1238,49.3735,1,3.75425,-0.346016,-1.73211,3.02442,1.87712,nan,78.6759,78.3823,1
1779267050950463631,-0.990447,-0.137894,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,1.91156,0.315717,0.0705805,-10.0855,1.35578,1.36815,nan,nan,0,1.15694,0.146594,-0.0153437,1.3431,0.628471,0.631347,nan,nan,0,-0.608098,-0.229429,0.438826,-0.170937,-0.614049,-0.589561,nan,nan,0,0.36653,0.630571,-0.371314,2.3199,0.673265,0.685349,nan,nan,0,-0.932927,-0.201527,-0.370481,1.11697,-0.676464,nan,-9.3135,-9.65337,1,0.143738,0.335014,-4.91866,3.8208,0.071869,nan,-6.75073,-6.87636,1,3.63507,-0.58877,0.389727,-12.0879,1.41754,1.40927,nan,nan,0,-1.39153,0.0342274,-0.383589,2.66178,-0.745767,-0.709527,nan,nan,0,-2.48466,0.300569,-2.26164,5.20146,-0.932328,-0.941802,nan,nan,0,-0.864472,0.318402,-1.85657,-10.9157,0.0577641,0.0224436,nan,nan,0,5.44626,-0.0935726,0.399805,-20.0306,2.51313,nan,51.9341,50.3385,1,3.76285,-0.346016,-1.73211,3.02442,1.88143,nan,78.8265,78.546,1
1779267050960374159,-0.999685,-0.0251118,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,1.89966,0.315717,0.0705805,-10.0855,1.34983,1.36167,nan,nan,0,1.15397,0.146594,-0.0153437,1.3431,0.626986,0.630144,nan,nan,0,-0.636981,-0.229429,0.438826,-0.170937,-0.628491,-0.602046,nan,nan,0,0.355207,0.630571,-0.371314,2.3199,0.667603,0.678773,nan,nan,0,-0.912975,-0.201527,-0.370481,1.11697,-0.666488,nan,-9.11398,-9.47704,1,0.1485,0.335014,-4.91866,3.8208,0.0742501,nan,-6.66739,-6.81757,1,3.63958,-0.58877,0.389727,-12.0879,1.41979,1.41457,nan,nan,0,-1.42992,0.0342274,-0.383589,2.66178,-0.764959,-0.728861,nan,nan,0,-2.47344,0.300569,-2.26164,5.20146,-0.926718,-0.936738,nan,nan,0,-0.826717,0.318402,-1.85657,-10.9157,0.0766416,0.0411247,nan,nan,0,5.52026,-0.0935726,0.399805,-20.0306,2.55013,nan,52.6742,51.2264,1,3.77015,-0.346016,-1.73211,3.02442,1.88507,nan,78.9542,78.6993,1
